#{"t_start": 1716371064.2434611, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-21.284917,1,1.6545
-16.753601,4,2.005
-210.618458,149,12.837999
41.308288,35,15.480499
-25.057169,2,15.694499
-50.661372,83,21.863498
-28.482379,6,22.309498
-13.585413,8,22.964998
120.148553,110,31.158498
-27.586466,3,31.438498
-85.573259,26,33.350501
-3.752161,47,36.754997
-39.821399,14,37.836497
-21.285241,1,37.972997
-14.412243,7,38.574497
-21.417756,1,38.708997
-25.105572,4,39.060997
-1.505439,23,40.753501
-58.174427,28,42.836497
-25.051903,2,43.041997
-25.66375,4,43.394496
-12.838209,9,44.1085
-19.201952,1,44.248
-14.656178,17,45.622497
-46.874538,32,48.025497
-74.576734,53,51.966496
-34.174159,10,52.779996
-16.800544,4,53.141996
-16.813799,4,53.554999
-50.314714,12,54.490995
-190.136836,204,69.406495
-53.184524,26,71.364495
-118.654227,99,78.810494
-27.044071,5,79.238494
-15.124855,6,79.770998
-15.172524,6,80.305995
-22.833964,2,80.541494
-6.840912,16,81.817994
-62.6709,32,84.258494
-11.864169,10,85.060494
2.574382,28,87.206494
-31.300863,8,87.882994
-28.972605,7,88.491994
-16.775898,4,88.848994
1.777679,60,93.256494
-22.835787,2,93.458493
-32.643248,5,93.878496
-87.943861,70,99.016993
-32.689802,9,99.722493
-176.604753,115,108.084992
-32.649583,5,108.520992
-37.865958,22,110.193992
148.666278,294,132.23349
-15.989433,5,132.656991
-74.219493,38,135.59249
-8.583665,14,136.67399
-15.961371,5,137.09749
-32.722975,9,137.83999
-12.015672,10,138.64749
-124.367284,181,151.955989
88.367247,164,163.934988
-348.316753,500,200.381485
-74.449297,208,215.420484
-422.256254,287,236.631983
-115.798807,168,248.947482
-16.781369,4,249.294982
-108.359875,35,251.876981
-22.825884,2,252.084481
-191.989777,209,267.29448
-15.151447,6,267.780981
-4.611582,19,269.19898
-11.878979,10,269.98848
-57.471472,74,275.45298
-18.082511,15,276.61448
114.868411,55,280.651479
-339.388524,221,296.823977
-154.972819,151,307.897477
-27.056536,5,308.323981
-10.038118,15,309.489477
-18.402315,2,309.707977
-22.571269,2,309.918977
-21.285396,1,310.057978
-27.584086,3,310.345477
-122.381914,41,313.34598
-22.528446,1,313.49098
-18.386867,2,313.701977
-151.037301,189,327.405976
-6.249585,17,328.678976
-46.774928,35,331.296476
-50.162283,178,344.867478
-60.099395,131,354.396977
-75.294529,22,356.050974
-52.236234,255,374.742972
8.041037,22,376.373476
-68.642113,116,384.781972
-23.924094,11,385.634472
-155.420874,132,395.223471
-104.961552,116,403.62497
-57.453066,27,405.66797
-25.112001,4,406.05397
-156.214642,60,410.60747
9.824276,26,412.61247
-37.500317,181,425.789969
-13.469269,8,426.438969
-21.285161,1,426.576969
-68.38508,35,429.189969
-25.102073,4,429.559969
-36.365517,86,435.787468
-68.431582,77,441.387471
62.377093,195,455.882297
-15.999117,5,456.319796
-14.973394,104,465.082796
-23.845271,3,465.376296
-25.676821,4,465.741796
52.429093,79,471.524295
-261.394476,154,482.886294
-14.362602,7,483.458294
-34.069066,10,484.243294
-308.366869,208,499.344293
-154.005492,94,506.310793
-18.377489,2,506.520293
-15.948754,5,506.949292
-16.808801,4,507.312793
5.526138,120,516.165792
-17.578473,3,516.448792
-12.672775,9,517.164792
-119.118939,155,528.670791
-297.771463,180,541.72579
-13.387204,8,542.37379
-167.680629,146,553.024789
-25.648707,4,553.377289
-23.841641,3,553.658289
-21.285505,1,553.793789
-18.382129,2,554.000292
-136.33031,111,562.142292
-283.866974,122,571.108788
-231.623198,375,598.859786
-73.22133,213,614.286785
-359.542949,149,625.298784
-17.577811,3,625.578284
198.113674,298,647.377786
-13.417665,8,648.036782
90.190027,83,654.168282
-137.056678,259,672.986281
-9.546278,13,673.99328
-126.784873,353,699.953278
-53.419307,97,707.230778
23.648037,191,721.044277
-45.025367,18,722.396777
-84.303668,500,759.150701
-105.978824,500,795.150701
-117.275482,124,804.735197
-103.841643,119,813.4052
-40.519154,127,822.741195
-32.6377,13,823.765696
105.181053,81,829.569196
-21.284999,1,829.705195
-99.165595,169,841.988695
-173.836172,226,858.740194
-26.422072,5,859.183193
-30.118721,4,859.534693
39.724076,120,868.388193
-13.464178,8,869.020693
150.323116,140,879.233692
-129.20335,232,896.03019
-128.946162,110,904.10669
-17.598346,3,904.398693
-14.376601,7,905.00969
-25.054824,2,905.21769
70.384149,159,917.354189
-334.035999,225,933.790188
-12.419796,128,943.135187
59.021906,42,946.235687
-32.648015,5,946.663187
-85.235322,167,958.762686
-175.928515,123,967.761185
-16.443984,142,978.179184
-166.242225,197,992.523683
-111.75311,191,1006.320683
-165.71266,193,1020.462181
-33.434989,20,1021.989681
-6.075975,148,1033.12968
318.030139,346,1058.190182
-329.455535,500,1094.573176
-19.970533,23,1096.325679
-6.882704,16,1097.544676
-296.877643,358,1123.523174
-265.965402,217,1139.990673
-19.201866,1,1140.133173
3.823378,24,1141.948172
-243.020344,145,1152.419672
-179.892919,119,1161.139671
-223.20368,191,1174.930173
-19.201483,1,1175.06517
-17.580954,3,1175.34417
-21.285039,1,1175.47817
-21.284831,1,1175.61367
-30.115788,4,1175.96917
-23.856612,3,1176.25017
-21.285617,1,1176.387673
-21.418092,1,1176.52417
-25.140711,4,1176.87667
-228.917993,146,1187.715169
-21.418299,1,1187.851669
-19.201466,1,1187.989669
-244.190052,210,1203.361168
-18.570098,17,1204.676671
-11.188057,11,1205.551167
-21.417852,1,1205.689167
-4.476388,19,1207.138668
-22.834266,2,1207.350168
-250.333646,166,1219.619166
-23.812835,3,1219.925167
-29.00113,7,1220.483166
-13.88018,26,1222.379666
-289.942562,186,1235.820165
-22.830996,2,1236.031669
-32.697378,9,1236.746169
-17.600858,3,1237.024669
-15.954384,5,1237.448666
-28.699005,15,1238.606165
-26.412313,5,1239.030665
-22.571647,2,1239.239665
-5.190318,18,1240.601165
-24.250436,3,1240.875665
-193.546088,114,1249.226665
-18.403259,2,1249.439664
-18.40364,2,1249.651664
-19.201659,1,1249.794667
-63.213882,46,1253.627164
-25.05658,2,1253.835664
-71.221364,42,1256.920664
-20.900081,48,1260.504663
-78.708662,51,1264.319163
-36.050178,52,1268.142666
-22.565782,2,1268.361663
-44.741826,44,1271.648163
-30.114484,4,1271.996163
-36.541003,46,1275.523163
-49.793476,63,1280.117162
-64.537393,76,1285.686162
-46.277073,47,1289.131661
-25.056509,2,1289.339665
-68.956397,46,1292.794161
-37.85465,44,1296.110661
-45.276016,10,1296.935161
-22.528411,1,1297.071161
-87.342671,48,1300.629661
-63.796819,45,1303.989661
-36.262118,45,1307.31216
-111.911384,120,1316.149659
-54.777704,45,1319.594659
-61.919218,89,1326.121662
-35.859234,45,1329.463659
-67.710204,44,1332.792158
-70.095635,49,1336.326658
-50.901085,81,1342.267158
-73.900906,46,1345.669157
-39.710446,47,1349.104657
-63.039675,76,1354.645157
-107.075709,86,1361.096156
-77.047273,46,1365.027156
-50.928113,38,1367.797656
-103.178206,54,1371.889156
-18.131984,35,1374.495158
-33.934921,37,1377.215655
-18.852474,35,1379.849655
-49.076113,37,1382.572155
-34.714574,38,1385.398654
-50.472279,37,1388.130154
-88.993774,49,1391.738154
-20.49242,37,1394.450154
-107.287158,60,1398.770653
-33.560941,36,1401.420653
-35.834323,38,1404.226153
-32.592234,38,1407.134153
-100.301789,52,1411.005652
-47.764925,36,1413.668652
-40.198904,38,1416.580655
-117.620326,65,1421.261152
-19.130177,37,1424.000655
-32.70968,36,1426.745151
-36.204983,36,1429.505651
-48.144042,35,1432.123151
-20.09179,36,1434.862151
-93.411896,49,1438.49965
-19.828083,37,1441.222151
-47.976831,36,1443.923653
-96.356172,49,1447.52865
-19.044444,38,1450.32215
-99.56459,56,1454.385149
-34.834786,37,1457.127649
-19.140226,38,1459.925649
-90.858076,47,1463.428149
-52.070345,38,1466.239149
-33.125596,35,1468.911148
-52.56816,39,1471.816148
-15.591958,37,1474.621648
-133.145849,78,1480.842647
-22.528168,1,1480.977147
-25.057222,2,1481.180147
-44.526837,25,1483.049647
-57.365863,40,1486.037147
-25.056841,2,1486.268647
-25.056904,2,1486.50515
25.7088,41,1489.539647
-59.340773,40,1492.534647
-56.539989,39,1495.425146
-22.528236,1,1495.564146
-59.47333,41,1498.6853
-44.532941,41,1501.705146
-56.381694,39,1504.617646
-62.111405,35,1507.221645
20.445493,40,1510.124145
-30.115546,4,1510.483645
-65.574267,39,1513.394145
-22.528168,1,1513.531148
31.815099,41,1516.584145
-47.883714,11,1517.434145
-36.913847,40,1520.432644
-25.154893,40,1523.450144
-27.586454,3,1523.725144
-41.500158,40,1526.695644
-58.881968,42,1529.850144
-55.998994,41,1532.868644
-69.369507,42,1536.039143
-59.378199,40,1539.049143
-25.056535,2,1539.259143
-29.47343,40,1542.227143
-27.586362,3,1542.513143
33.457125,40,1545.480143
-32.645927,5,1545.907642
-42.819359,41,1548.964642
-26.153976,40,1551.915142
-64.681408,30,1554.144642
-30.584153,39,1557.067145
-26.480049,39,1559.906641
-52.04057,36,1562.551641
-7.782608,40,1565.477141
31.757391,41,1568.545141
-41.366267,41,1571.562641
