#{"t_start": 1716125756.4702864, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-131.054558,82,5.880527
-32.765097,9,6.56841
-139.402555,82,12.304407
-99.028253,60,16.525573
-144.151818,84,22.421
-61.855478,30,24.580008
-455.096207,500,59.166845
-62.235311,30,61.324363
-53.791689,24,63.051768
-194.660213,133,72.359788
-32.721328,9,73.047174
-21.417712,1,73.179287
-34.027999,10,73.94316
-41.055851,15,75.045759
-366.704147,500,110.264852
-21.418139,1,110.446135
-592.469767,472,147.160193
-69.79503,61,152.500348
-69.297638,62,157.841992
-68.89153,61,163.031657
-73.462147,65,168.454258
-67.839814,60,173.558496
-70.790172,59,178.693527
-67.929646,60,183.963652
-73.819046,66,189.706603
-65.725507,61,194.797927
-70.515275,59,199.849022
-62.297903,57,204.756083
-68.871933,61,209.976542
-67.114333,62,215.276466
-65.742005,58,220.275907
-62.385066,55,224.907319
-72.41312,66,230.675103
-63.360848,58,235.743581
-65.514437,58,240.786729
-68.789009,61,245.960997
-70.433559,57,250.783626
-83.533199,71,257.048573
-40.03156,14,258.268384
-48.658885,20,260.006716
-68.791727,67,265.736257
-74.093434,64,271.373418
-73.506301,63,276.762245
-69.520714,66,282.338316
-82.492196,71,288.376784
-77.901292,70,294.218571
-75.476426,65,299.727095
-75.02917,65,305.120889
-77.671088,67,310.716827
-81.736555,71,316.864064
-79.546891,69,322.716778
-79.215055,68,328.452278
-75.510027,66,334.152019
-79.224593,68,339.956557
-78.94776,68,345.631464
-81.401355,71,351.604867
-73.84056,64,357.093028
-80.994631,71,363.158315
-82.319438,67,369.086026
-78.639907,68,374.832453
-70.734389,60,379.973445
-70.853503,69,386.010422
-72.370664,62,391.26813
-70.190877,62,396.728974
-76.813537,69,402.580694
-113.245671,137,414.090436
-129.590122,133,425.098048
-119.928658,127,435.682003
-134.990835,143,447.735594
-106.037536,111,457.029708
-88.885117,84,464.296431
-74.276231,79,470.944803
-139.190159,145,483.191101
-77.440842,72,489.483861
-164.769843,169,503.756556
-79.413383,72,509.866046
-73.982719,69,515.77687
-85.74988,79,522.569276
-87.459771,81,529.455553
-97.618831,91,536.614002
-66.875493,57,541.064131
-64.277124,54,545.42039
-72.120706,62,550.371655
-98.554434,93,557.757081
-89.14087,80,564.205794
-64.862905,51,568.398649
-80.445143,61,573.281374
-71.165509,45,576.885681
-64.700712,52,581.084993
-82.893837,64,586.144034
-68.227898,56,590.659723
-63.297199,54,594.952409
-65.088756,55,599.36827
-66.820844,56,603.845216
-70.930852,60,608.586888
-62.527841,79,614.852828
-107.720688,102,622.858589
-119.840356,118,632.114956
-72.751728,65,637.243034
-111.951065,117,646.435828
-62.435192,49,650.350054
-99.274152,102,658.503822
-55.293527,39,661.695399
-85.368791,90,668.908978
-50.491912,78,675.240975
-70.992426,64,680.501166
-74.810987,60,685.337205
-75.036054,64,690.542266
-90.882079,71,696.313526
-66.354296,67,701.715764
-74.074117,70,707.340508
-81.524644,65,712.51776
-81.239999,85,719.485485
-116.001674,122,729.754058
-66.764582,65,735.347015
-127.598656,117,745.170575
-111.473004,112,754.510382
-271.325459,360,784.165325
-24.741646,63,789.453329
-50.513841,62,794.686701
-24.541746,68,800.404321
-59.612155,51,804.79038
-51.684275,43,808.543686
-63.365593,50,812.883555
-56.545784,44,816.603087
-90.904605,141,828.322422
-103.232071,119,838.439015
-124.22758,138,850.053553
-164.255827,245,870.340379
-94.700914,118,880.138112
-109.334924,100,888.634083
-92.913194,93,896.402438
-88.091362,91,904.071957
-87.149652,85,911.279576
-50.170181,86,918.579078
-87.841352,91,926.432364
-93.566322,95,934.771885
-103.80171,123,945.145751
-131.724397,152,958.083904
-71.566773,69,963.489619
-56.257054,67,968.887883
-56.390515,68,974.387967
-76.025811,71,980.062871
-87.294375,91,987.373301
-102.780927,99,995.235029
-65.310186,68,1000.874177
-82.027461,97,1008.763222
-61.432403,59,1013.541149
-59.019143,53,1017.783672
-60.943218,53,1022.118574
-43.260073,73,1027.907218
-56.229155,47,1031.783204
-61.917874,52,1035.953213
-57.150695,50,1039.952866
-63.730653,58,1044.561428
-60.669392,50,1048.712564
-75.889986,79,1055.505466
-88.01298,93,1063.139225
-127.715933,120,1073.150525
-70.209988,63,1078.516505
-72.545984,62,1083.874043
-69.35432,64,1089.247971
-73.739104,67,1095.028172
-34.108765,70,1101.027402
-54.478187,84,1108.048275
-53.258391,70,1114.029129
-97.973337,86,1121.306778
-75.827929,74,1127.776351
-69.894154,65,1133.318152
-72.3182,71,1139.403306
-73.692831,70,1145.373729
-69.672624,68,1151.134063
-68.893067,68,1156.948534
-77.454263,67,1162.655725
-83.104714,73,1168.817365
-80.282607,64,1174.338306
-71.790158,62,1179.66505
-67.757992,62,1185.017622
-78.306686,68,1190.851959
-77.117145,63,1196.29393
-42.672588,85,1203.606345
-46.124415,110,1212.969992
-67.190319,67,1218.778006
-56.610496,75,1225.248573
-70.54856,77,1231.888999
-72.148876,77,1238.484726
-54.462603,69,1244.448693
