#{"t_start": 1716132537.9404175, "env_id": "manipulator_mujoco/UR5eEnv-v0"}
r,l,t
-183.756042,173,12.146251
-156.336805,97,19.160452
-39.822424,14,20.271495
-109.196061,63,24.874874
-261.905634,500,59.902673
-62.259195,30,62.067983
-53.866844,24,63.8046
-186.660309,128,72.765293
-75.432101,40,75.610297
-384.345272,500,110.448083
-21.418139,1,110.62738
-212.324878,140,120.703869
-45.358322,18,122.089071
-207.360461,135,131.801865
-27.081284,5,132.256879
-42.498867,16,133.507905
-55.671919,25,135.397273
-63.258336,31,137.713205
-147.36944,104,148.066387
-51.072489,41,151.609271
-51.426604,48,155.737923
-69.02085,65,161.410081
-114.161446,124,172.068647
-165.249776,119,182.19865
-132.992555,111,191.629259
-45.235544,18,193.283266
-23.922945,76,199.879815
-66.833957,62,205.265367
-67.48684,62,210.691775
-61.441515,59,215.871599
-77.09155,80,222.857319
-70.963477,71,229.120987
-73.680254,71,235.007607
-72.241599,81,242.172172
-85.557544,89,249.683391
-50.061647,43,253.364213
-61.421134,49,257.681262
-53.237079,44,261.390607
-56.914961,48,265.506437
-57.749348,48,269.613825
-59.629353,50,274.03283
-58.560244,48,278.12751
-63.630019,61,283.098802
-63.90461,54,287.507739
-78.729122,68,293.122249
-73.479556,61,298.142137
-66.043164,58,302.86983
-56.273671,54,307.298193
-82.563689,90,314.691766
-75.384867,78,321.048955
-98.395487,97,328.727975
-12.828291,66,333.908992
-16.502913,48,337.913404
-19.197023,43,341.540869
-27.192947,45,345.3228
-43.110311,47,349.298236
-32.222509,44,352.993125
-37.115377,44,356.672397
-27.504293,37,359.840636
-25.934415,37,362.982422
-25.438226,30,365.556232
-21.41858,1,365.709702
-21.418498,1,365.858701
-21.418215,1,366.046938
-21.418543,1,366.207361
-21.418341,1,366.358845
-21.418202,1,366.530194
-21.418608,1,366.681673
-21.418438,1,366.829679
-21.418345,1,366.982156
-21.418303,1,367.130162
-21.418571,1,367.290585
-30.160165,35,370.27812
-26.737675,31,372.858896
-26.032956,42,376.303481
-25.988283,42,379.825788
-29.327133,44,383.53928
-22.073892,45,387.304975
11.353824,43,390.839225
-29.247635,40,394.121248
28.452166,47,398.040072
-31.248214,40,401.159267
8.534113,45,404.692503
29.285901,41,407.912487
-37.201508,42,411.333088
18.9312,42,414.804278
-7.962612,45,418.643268
41.505438,39,421.906934
6.758317,48,425.966206
-29.697041,38,429.104115
-19.67511,39,432.348276
-3.747965,39,435.505283
-19.222889,40,438.625581
16.904087,39,441.799573
-19.437993,41,445.141339
-9.602876,41,448.454257
-25.688185,49,452.240178
12.654897,39,455.347197
-56.431828,129,464.981037
-34.391872,54,469.018961
-15.693864,40,472.391328
-21.642413,44,476.273764
-11.909519,38,479.190684
35.28435,49,483.330893
39.704458,75,489.744343
-9.467979,79,496.556119
-173.29477,296,521.345226
58.675632,62,526.777261
-17.160373,61,532.043412
0.913756,57,536.992194
34.957796,93,544.929416
11.152454,82,551.988035
62.758377,150,563.650253
-19.504413,195,580.480282
-55.89374,135,591.945323
-16.230495,38,595.12399
-34.419875,71,600.854521
41.990383,75,606.650615
87.624466,97,614.57393
-7.919677,87,621.748145
40.189611,77,627.964915
22.489777,76,634.373895
-24.104673,83,640.756668
-0.634148,73,646.724323
31.015199,54,651.241998
-27.728484,51,655.502401
-20.829628,47,659.4057
-30.071296,83,666.245926
-53.34347,105,674.573031
-5.315432,59,679.483631
-36.992915,72,685.43968
-100.429437,118,694.963583
-53.462674,67,700.472107
-43.086808,59,705.434796
-69.106986,59,710.423808
-52.113816,54,714.872447
-92.044979,78,721.247653
-165.270613,311,745.175725
20.34099,43,748.871912
32.744807,42,752.454861
-10.723239,40,755.873911
-1.82883,43,759.553214
-3.590706,42,763.092953
-18.45091,40,766.48419
-14.449918,43,770.098926
-19.124745,43,773.704722
-8.443826,43,777.219629
31.213987,43,780.734535
15.186133,46,784.518635
5.371846,44,788.176581
27.245407,43,791.74811
-22.751534,41,795.315628
5.449852,45,799.052544
13.690518,42,802.5004
28.121193,40,805.763366
29.231799,44,809.36469
27.480881,40,812.638216
35.446149,43,816.143189
21.307568,44,819.736569
-6.442319,45,823.431268
13.975874,43,826.971008
12.823887,43,830.523164
-18.905161,40,833.819041
-18.637701,39,836.994384
15.796989,44,840.547925
3.006363,43,844.072268
31.314591,43,847.592638
39.009787,44,851.20936
-14.066294,46,855.035183
0.263898,41,858.471116
7.807454,39,861.73173
3.166153,43,865.248623
-6.716747,43,868.716842
-17.543364,41,872.080762
-7.580091,46,875.847975
17.792645,47,879.671808
18.049783,50,883.793143
15.237167,55,888.235822
-105.486293,259,908.838844
-91.291678,240,928.146951
-108.238975,326,954.134104
-58.492299,500,993.891279
31.378493,500,1034.009292
223.880399,500,1075.152123
162.947961,414,1108.945116
48.918772,500,1148.932701
419.152736,243,1168.454164
125.294679,500,1208.142756
77.80855,500,1247.804529
473.718971,324,1273.637625
426.170878,201,1289.658585
130.13626,500,1329.555545
165.069631,241,1348.673797
347.407537,200,1364.56861
302.046685,340,1391.924632
211.363643,500,1431.764943
235.492564,220,1449.326565
31.317161,500,1489.934979
29.499146,381,1520.390845
2.676542,76,1526.494872
-57.838005,150,1538.412375
-25.663259,136,1549.249135
36.952832,52,1553.51649
13.637463,50,1557.5524
48.694525,54,1561.905182
10.390141,56,1566.459114
10.715459,108,1575.005745
-40.764875,157,1587.555505
48.321738,138,1598.761783
56.678131,136,1609.579995
-42.196546,124,1619.587322
10.958183,82,1626.172125
21.234921,70,1631.812759
9.363574,60,1636.694491
19.041578,54,1641.054226
13.038542,87,1648.024056
-27.400304,90,1655.311142
-31.266431,139,1666.454344
-31.177596,500,1706.403747
406.485849,500,1746.375936
958.661295,500,1786.654113
334.125137,500,1827.351434
522.448046,500,1867.708702
712.073951,500,1907.549543
787.775427,500,1947.636957
474.418518,500,1987.871338
766.620311,500,2028.10246
730.140334,500,2068.333341
586.359646,500,2108.04929
669.574041,500,2148.145959
606.840519,500,2187.981406
418.496673,500,2228.396785
411.190606,500,2268.659523
276.86587,500,2308.632759
278.125461,500,2348.62803
436.970479,500,2388.384448
605.795872,500,2428.723068
506.408442,500,2468.402001
1147.693059,500,2507.979412
876.362247,500,2547.781626
687.63987,320,2573.070873
692.639895,500,2612.381999
901.457171,500,2651.531743
1158.711607,500,2691.045508
618.796692,452,2726.697332
968.53895,500,2765.807065
2531.566523,413,2798.525447
547.705095,242,2817.49261
610.564448,226,2835.27609
1085.403144,500,2874.198497
2861.682839,500,2913.135137
2690.820549,500,2951.75676
1468.02305,500,2990.334098
1545.166111,500,3029.670225
1873.882622,500,3069.031238
3195.604357,500,3107.891887
-79.794151,44,3111.458943
2485.362384,500,3150.481506
3790.367613,500,3189.163492
2306.751503,500,3227.979767
1714.920897,125,3237.857464
2770.545563,500,3276.7081
2698.507703,500,3315.916533
3027.428747,500,3354.87949
2387.68162,500,3393.548632
1735.049607,500,3432.278162
2011.092331,500,3471.365588
1841.24436,500,3510.965066
2418.673881,500,3549.85632
2844.017381,500,3588.70464
3209.471623,500,3627.991813
3272.427113,500,3667.111085
3122.820374,500,3706.486849
1240.519478,197,3722.030016
3246.806485,500,3761.197079
2587.667222,500,3800.659068
3007.410368,500,3839.219234
2953.68161,500,3878.187728
2334.629647,500,3918.00943
3143.350512,500,3957.626615
3475.081497,500,3997.003435
3567.815012,500,4036.851457
4107.261967,500,4076.491279
3972.607354,500,4115.847414
4135.573205,500,4156.174999
3973.709963,500,4196.205478
3610.976338,500,4235.752023
3794.751227,500,4275.054219
3232.694441,500,4314.895978
1583.016136,500,4355.127923
2469.732516,500,4394.759262
2848.860942,500,4434.492781
1154.822704,64,4439.682449
2691.171757,500,4479.603997
1157.595656,72,4485.421944
1041.023464,63,4490.59811
2621.774355,500,4530.808836
2135.136431,500,4571.047913
2336.45093,500,4611.109498
2489.892927,500,4650.574594
1814.764254,500,4690.289009
3170.982176,500,4729.656808
1088.89939,75,4735.646602
3638.845975,500,4775.109574
3598.193565,500,4814.573486
3791.625123,500,4853.839134
4615.493633,500,4893.541538
5022.195743,500,4932.662612
1673.151012,83,4939.309992
4698.212316,500,4978.665921
5062.160699,500,5017.82228
4488.101058,500,5057.455902
5505.072757,500,5096.837456
4809.78484,500,5136.271556
1268.250978,76,5142.107383
1109.656855,73,5147.887087
4989.027131,500,5187.169033
5420.092006,500,5226.613762
5253.797299,500,5266.046253
5671.98017,500,5305.531156
5644.968152,500,5344.78516
4406.54885,500,5383.797673
4262.148697,500,5423.23583
4278.571286,500,5462.50516
4143.320107,500,5501.614958
1277.080949,70,5507.185566
4915.215184,500,5546.44516
4935.355212,500,5585.94772
1263.17137,75,5592.04529
5107.019062,500,5631.958073
5457.33241,500,5671.734264
6253.243544,500,5710.619313
6461.557764,500,5750.31384
6889.246082,500,5789.450762
8398.69754,500,5828.540871
7143.525237,500,5867.547044
1168.352248,71,5873.148445
1544.176821,83,5879.699471
1230.635292,71,5885.267099
1212.795709,67,5890.583413
7224.329969,500,5929.753189
1431.030053,76,5935.817483
7504.203823,500,5974.923819
6717.455629,500,6014.233018
7031.55599,500,6054.405207
6142.66959,500,6094.150985
6604.300423,500,6133.825929
6888.022334,500,6173.167588
7200.516229,500,6212.230688
7234.824973,500,6252.193078
2336.233474,116,6261.261066
1332.002012,72,6267.218576
2249.785936,135,6277.919248
1495.458864,77,6284.092312
7236.021851,346,6311.110454
1809.170094,118,6320.409038
1997.25889,114,6329.543721
2824.887024,168,6342.857354
1528.28597,74,6348.708578
2722.984423,179,6362.871014
6702.619486,500,6401.565777
1412.098593,85,6408.411823
8555.047428,500,6447.305925
7003.592527,500,6486.561074
7362.323736,500,6525.506413
7677.97667,500,6564.980273
1799.827249,108,6573.533088
9244.835504,500,6612.865757
7695.241839,500,6652.157502
7055.25133,500,6691.102965
7673.398867,500,6730.190591
6578.240616,500,6769.078931
6640.980272,500,6808.450762
6006.982138,500,6848.097634
6074.722422,500,6887.084933
5865.699177,500,6926.163889
1146.151146,79,6932.479992
8583.59396,395,6963.216177
1358.404684,75,6969.100678
7659.622601,500,7008.047189
6052.355592,284,7030.279952
8807.04042,487,7068.306135
1912.880247,99,7076.088893
7656.675768,500,7114.905837
2851.142455,156,7127.002637
7930.42868,500,7165.881985
3962.259818,193,7181.040733
1547.639497,83,7187.645896
5028.203218,257,7207.541768
5180.180211,326,7233.249877
6146.479185,500,7272.396724
7560.666347,500,7311.401143
4945.843883,500,7350.642526
6818.720355,500,7389.941254
6461.021027,500,7429.135151
8808.466763,500,7468.494373
4697.221002,500,7507.731259
7675.202277,500,7546.901014
7982.584081,500,7585.916696
6603.373977,500,7625.45473
5059.333582,500,7665.127591
5588.433308,353,7692.709435
4026.389937,500,7732.193452
4220.168788,500,7771.50825
7370.23413,500,7811.092095
5628.983652,500,7850.423784
5990.888717,500,7890.102144
6316.748665,456,7925.724134
6025.968482,500,7965.034266
5177.319715,500,8004.319566
5471.001302,500,8043.439789
6284.928487,500,8082.738498
2486.99871,139,8093.87276
5470.073812,500,8133.042443
5723.389935,500,8172.358039
4655.5512,500,8211.820264
4942.944494,500,8250.89299
5617.476627,500,8290.106852
6327.134375,500,8329.148632
6027.15775,468,8366.528223
4080.624806,446,8402.245472
2109.171308,382,8432.756667
6001.70308,500,8471.87906
3495.862387,257,8492.355164
2254.527534,104,8500.692698
1818.907491,99,8508.61949
6120.088237,500,8547.743959
5549.831389,409,8579.910245
2161.614005,135,8590.762398
1451.744811,88,8597.770357
1220.520766,66,8603.044806
7601.489491,500,8642.401412
5926.092175,500,8681.769551
6537.952673,421,8714.714961
5913.310684,500,8753.85161
4944.071371,500,8793.072622
4977.92146,251,8812.778845
1171.149913,67,8818.201942
3265.003313,183,8832.692221
5366.281518,500,8871.891209
5026.075501,500,8911.518037
-24.230158,3,8911.82001
4915.013879,500,8951.553495
4487.288328,324,8977.37728
6009.401325,500,9017.097
4976.347641,387,9048.024069
5286.66997,500,9087.471545
1045.694603,70,9093.12907
5257.708942,500,9132.734873
4293.070123,500,9172.378225
3312.502081,500,9211.485456
4759.913932,500,9250.573622
4865.905471,500,9289.870432
5554.611224,500,9329.307865
4852.929893,500,9368.916744
5226.473828,500,9408.300928
5879.726309,500,9447.574393
4790.668353,500,9486.868427
3871.528203,500,9526.201025
5076.228628,500,9565.800045
6027.230161,403,9597.413563
5678.390157,500,9636.549075
6429.97827,500,9675.984293
5108.087287,500,9715.334713
6367.162698,500,9754.930743
933.112068,59,9759.662483
5974.158394,500,9798.801018
6341.407116,500,9838.730977
5730.567079,500,9878.22637
4461.363735,383,9908.624784
6883.79732,500,9948.198385
6890.810562,500,9987.33228
4978.324434,317,10012.74487
7948.556362,500,10051.824928
4071.165011,248,10071.270317
5043.67599,500,10110.50159
7735.714177,500,10150.06801
6021.28728,500,10189.534643
7976.763706,500,10229.048044
5604.935245,500,10269.290854
6393.868299,500,10308.74368
2157.324243,108,10317.418008
7286.614497,500,10356.81456
6449.792962,500,10396.132143
7258.267811,500,10435.865073
8393.7332,477,10474.057375
2584.929146,138,10484.990984
7384.927578,500,10524.925792
6619.310316,500,10564.936667
8402.413291,500,10604.919646
1189.491354,87,10611.754854
8032.902249,500,10651.669145
1582.181629,88,10658.786867
7303.440516,500,10698.285528
7229.553057,500,10737.580158
7699.060928,500,10777.406411
7694.614269,500,10817.485063
3436.831211,196,10832.952512
8711.795175,500,10872.779189
8881.352582,500,10912.615009
7188.453044,500,10952.443864
6607.309763,500,10992.438594
7197.794389,500,11032.434224
1611.001244,93,11039.942327
3220.379751,175,11053.855689
6249.787566,346,11081.405761
10032.256583,500,11121.142033
2351.083022,136,11131.997319
9851.807364,474,11169.492748
1418.223961,78,11175.652982
2712.015397,130,11186.187275
5086.108893,247,11205.957564
10283.802458,500,11245.833477
3237.361361,153,11258.269004
9497.653995,419,11291.485028
2896.866076,150,11303.501369
9266.24384,500,11343.102202
2231.177997,111,11351.935906
5740.516484,500,11391.68071
9048.886955,434,11426.394528
8244.069461,386,11456.917144
4211.588881,228,11475.093027
9556.315704,425,11508.809462
6540.623051,402,11540.997843
9372.601728,500,11580.720576
1449.702167,81,11587.312329
9461.574717,500,11626.857812
2430.880671,126,11636.970431
9575.05231,500,11676.95156
7656.732389,500,11716.763822
6779.307085,500,11756.185704
7058.099269,500,11795.703942
8773.550495,500,11835.459928
8132.574511,500,11874.970707
6531.606354,500,11914.917495
9254.193597,500,11955.081496
2805.89772,157,11967.768375
7647.48575,500,12007.872447
7654.55931,500,12047.822285
7648.76727,500,12087.560204
9301.825995,500,12127.323296
10138.420977,500,12166.923978
10216.008813,500,12206.633646
6852.857548,500,12246.492948
10078.279946,500,12286.14628
10013.475184,500,12326.137935
3419.647968,200,12342.043669
10614.419951,500,12381.921071
8528.845296,468,12419.298003
9472.155837,500,12459.150495
9704.518798,500,12498.966731
5292.532523,275,12521.047018
1753.633629,97,12528.840703
10901.087256,500,12568.861565
3038.673684,151,12581.030879
1128.09802,54,12585.386644
7556.613517,500,12625.387289
7460.250777,500,12665.335851
1488.866009,81,12671.898798
4503.890035,228,12690.071812
7961.11119,500,12729.968155
7613.029698,500,12769.706867
6947.890826,372,12799.460207
8689.390285,500,12839.589695
7239.253994,397,12871.442025
8259.81117,500,12911.530032
10575.856328,500,12951.605031
8862.381816,500,12991.323735
8674.300225,500,13031.398728
8531.250936,500,13071.611382
5922.61897,314,13096.73234
7950.140622,500,13136.654488
3778.637239,381,13166.837398
5510.663294,500,13206.435971
9396.895539,500,13246.452305
9052.179334,500,13286.747621
9499.043829,500,13326.613523
7735.659022,500,13366.552568
8600.544616,500,13406.580992
2650.694694,143,13418.025236
10196.914265,500,13458.02866
8122.566277,500,13498.128555
8222.974439,500,13538.211071
7631.936458,500,13578.088893
7387.1286,500,13618.135111
8490.302545,500,13658.169515
7392.557762,500,13697.964663
6049.403254,500,13737.830175
7793.179455,500,13777.625054
7936.351916,500,13817.350896
8711.106514,500,13857.326584
8818.445326,500,13897.470106
7374.461786,500,13937.200439
8368.344087,500,13976.843175
10053.390287,500,14016.725953
8723.869472,500,14056.698986
8002.677174,500,14096.420021
7699.427377,500,14136.614715
7831.904921,500,14176.075834
8551.931681,500,14215.907963
7434.02791,500,14256.035968
8845.116576,500,14295.871638
8697.754341,500,14335.896473
8599.227987,500,14375.804592
8941.654402,500,14415.672061
8546.440618,500,14455.8889
8878.108687,500,14495.820859
8421.225859,500,14535.621485
9098.182099,500,14575.54947
10203.916517,500,14615.569994
8618.120162,500,14655.284517
7731.221687,500,14695.3696
8301.894581,500,14735.234125
8665.678054,500,14775.027754
10000.189788,500,14814.988888
9170.844004,500,14855.012943
9650.025015,500,14894.750865
10121.368591,500,14935.22628
9812.382399,500,14975.191104
9590.410635,500,15015.10717
10866.552783,500,15054.876407
9066.23027,500,15094.699099
9447.860648,500,15134.440314
9784.136875,500,15174.239808
11627.890371,500,15214.12905
9185.821273,500,15254.082319
9708.198374,500,15294.060841
9511.209353,500,15333.707509
10173.036559,500,15373.560678
10324.651126,500,15413.351313
10195.110062,500,15453.807254
9865.262675,500,15493.908633
10306.76719,500,15533.7557
9592.150788,500,15573.606454
9639.914883,500,15613.452183
11090.104799,500,15653.284787
10236.750281,500,15693.079216
10189.535712,500,15732.940422
9990.091331,500,15772.707501
11103.812344,500,15812.536017
10118.969788,500,15852.539777
10532.155294,500,15907.59561
10362.253108,500,15943.092222
10389.020079,500,15978.768148
10482.126095,500,16014.546362
10482.138161,500,16050.309304
10472.150307,500,16086.027012
10540.378386,500,16121.831482
10538.846004,500,16157.600882
10500.420192,500,16193.345448
10382.146697,500,16228.867368
