#{"t_start": 1716121449.2462573, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
408.744057,135,2864.152318
195.169244,73,2870.095425
246.294449,87,2877.273245
72.817748,64,2882.467876
59.8785,53,2887.024788
225.938029,80,2893.530376
33.720199,44,2897.174913
103.861435,58,2901.980658
286.750572,98,2910.047246
203.236737,70,2916.058896
275.459647,500,2957.011997
465.157066,251,2977.66303
0.318063,46,2981.650762
274.22723,500,3021.332401
81.633405,81,3027.849072
183.440909,201,3044.042376
868.339198,500,3086.928008
155.933562,146,3099.225462
1477.549307,500,3142.027653
1074.578097,500,3184.71462
1787.745406,500,3227.329072
-67.389195,124,3237.542109
993.580262,500,3277.764521
59.971906,117,3287.071051
206.13986,143,3298.428754
31.532002,346,3325.477919
993.8369,500,3366.627207
327.099658,174,3380.647596
108.292481,150,3392.643573
165.570254,95,3400.403985
154.334034,112,3409.458702
216.1715,174,3423.798447
271.478622,160,3437.622653
149.516092,173,3452.332911
243.97731,327,3480.098535
793.503545,500,3522.956651
1472.349209,500,3566.3911
997.322171,500,3608.640502
1331.917631,194,3624.707652
185.994159,97,3632.77947
105.587905,75,3639.191927
74.963732,100,3647.449499
1399.07336,192,3663.368145
1650.961336,250,3684.161571
20.350045,92,3692.077436
156.472535,86,3699.315848
110.532625,86,3706.431087
23.282416,51,3710.690993
804.711164,162,3724.072172
624.744018,152,3736.234036
36.078291,52,3740.324144
68.27236,65,3745.463645
-16.902093,46,3749.213971
182.941722,411,3781.854316
536.154739,114,3791.050586
1390.831313,334,3817.692417
663.77705,231,3836.350674
323.897972,100,3844.737192
42.244991,74,3850.650496
79.91298,67,3856.159517
69.692899,73,3862.149808
26.296479,89,3869.55808
1089.479413,339,3897.331154
555.600394,189,3912.523179
117.78046,78,3918.970405
180.68612,86,3925.894524
64.026514,307,3950.986258
1171.962413,500,3992.371569
19.630799,93,3999.839893
246.604808,114,4009.464029
545.592461,500,4049.70587
1513.611397,500,4091.222693
418.600563,376,4121.668821
934.983096,500,4162.413509
1648.128289,432,4196.487787
677.352779,219,4214.387046
754.539426,182,4229.051114
752.606573,417,4262.580529
371.894044,500,4302.93929
1104.836098,500,4343.281992
64.676388,64,4348.51884
621.948352,358,4377.499806
886.134669,500,4419.854005
600.608475,500,4462.664144
1774.937528,336,4490.609562
15.645347,216,4508.699136
1211.95477,500,4550.431013
1174.272977,500,4592.586545
1707.506256,500,4633.952876
1454.85271,500,4675.718029
-101.355873,500,4717.993755
610.641069,500,4759.301479
787.11006,500,4801.572735
1200.921959,500,4842.979295
91.101289,500,4882.576998
426.272825,500,4921.96759
1065.397082,500,4961.481356
145.404218,500,5001.508674
554.240813,500,5042.489094
-224.759717,340,5070.981342
-214.985491,370,5101.659913
-187.441632,429,5137.376666
-122.159716,500,5179.123443
72.581668,186,5194.793757
188.684356,187,5210.216233
160.70908,94,5218.132595
460.113376,197,5234.730184
-186.007414,269,5257.742217
181.94699,253,5278.17308
181.781327,352,5306.298288
534.316227,399,5338.340704
387.114816,334,5365.630025
48.467391,261,5387.336819
339.779525,160,5400.746806
168.934704,146,5413.021909
-44.328185,238,5433.140365
405.140775,179,5448.200773
237.360012,136,5459.578897
116.376281,134,5470.878053
146.850546,192,5487.132942
320.025338,228,5506.367829
415.087228,165,5520.350471
128.141322,141,5532.428399
251.279046,147,5544.835119
357.045603,169,5559.184301
-102.716586,295,5584.181011
325.160298,335,5612.289833
165.773983,180,5626.689178
39.8766,200,5642.556668
551.348224,172,5656.951046
130.269108,371,5688.2132
362.112111,260,5709.788378
149.934806,83,5716.854944
234.818747,168,5731.046682
205.822783,97,5739.36286
127.100504,89,5746.968806
97.276091,82,5753.999612
141.909438,88,5761.584697
195.439742,90,5769.186669
314.870274,103,5778.014414
344.971261,134,5789.520678
227.450019,95,5797.612363
122.123174,79,5804.25726
169.14553,88,5811.740528
278.723565,100,5820.425729
231.063386,97,5828.918224
256.061721,119,5839.066107
234.596491,96,5847.321195
165.402176,204,5864.640937
482.344343,266,5887.01227
4.004797,62,5892.427421
403.571872,108,5901.746865
185.043013,140,5913.671819
206.364985,210,5930.922028
579.174859,307,5956.633441
-17.154288,53,5961.277766
214.807816,93,5969.071452
406.090737,196,5985.300018
422.909515,143,5997.458902
245.568881,123,6007.887898
498.140909,139,6019.619649
170.898543,112,6029.013593
186.349348,153,6042.074919
173.968285,79,6048.832062
134.816299,86,6056.182224
136.961226,82,6063.252267
138.088473,91,6070.828413
188.973484,95,6078.803381
101.680978,78,6085.55655
108.601326,70,6091.603958
148.136098,78,6098.306964
187.871193,93,6106.215379
102.480487,74,6112.575686
94.785787,59,6117.323318
90.978605,59,6122.074923
47.628723,62,6127.020725
91.12515,56,6131.50115
54.727732,55,6135.931909
92.545771,54,6140.219131
81.8099,55,6144.729853
115.082094,70,6150.691833
229.325734,92,6158.759678
97.387315,81,6165.942464
99.021789,77,6172.558553
160.382364,98,6180.974561
104.206996,80,6187.830541
119.986185,77,6194.421797
121.640551,74,6200.719524
100.549804,80,6207.51342
94.721077,77,6214.259637
71.74798,73,6220.45803
121.211406,78,6227.098953
111.44151,87,6234.681555
99.128133,82,6241.537038
117.575798,82,6248.469008
113.253272,80,6255.383097
96.744547,77,6261.934124
107.090202,85,6269.147703
98.61368,83,6276.200859
170.585567,94,6284.114241
152.312296,95,6292.032093
126.80383,85,6299.244182
72.506787,73,6305.476845
138.890089,80,6312.329845
173.378873,93,6320.16674
114.431331,86,6327.652492
108.656677,85,6334.964411
105.302021,88,6342.467051
117.389477,124,6352.884126
111.984794,89,6360.386765
424.589403,500,6402.695768
798.53442,500,6445.16718
58.479603,55,6449.849749
79.475402,129,6460.877227
138.508121,76,6467.301604
524.047635,500,6509.61011
34.862531,55,6514.266852
976.601575,500,6556.240108
681.951688,500,6598.537687
471.419881,500,6640.792553
711.157935,500,6683.01315
580.941675,353,6712.527039
150.951024,79,6719.191802
697.500777,410,6753.734933
225.368519,500,6794.891173
652.472187,389,6827.038883
293.849697,369,6857.881355
1082.000504,500,6899.405128
195.495541,86,6906.593377
1001.876686,500,6948.114171
1615.995858,500,6990.108783
932.416253,500,7031.779074
1271.651842,500,7073.97583
909.773731,500,7116.651869
1410.358456,500,7159.196788
242.960002,98,7167.662959
810.682375,500,7209.926765
538.557163,500,7251.849859
166.873815,500,7293.533558
536.240411,500,7334.242799
-25.574027,35,7337.296319
77.936332,69,7343.145561
4.228175,51,7347.469516
107.469915,500,7389.130866
180.597112,77,7395.689839
1238.408965,388,7427.977608
343.866307,437,7464.398634
327.76033,99,7472.706866
