#{"t_start": 1716132999.6812048, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-89.39229,83,5.940652
-31.337126,8,6.559998
-80.079122,43,9.598102
-77.547965,39,12.386385
-136.934153,98,19.253788
-38.343934,13,20.304237
-67.10058,33,22.759754
-62.002316,30,25.005679
-413.942962,500,60.521282
-45.360492,18,61.918404
-74.318051,39,64.811484
-27.085494,5,65.279343
-242.373776,164,77.065231
-373.358453,500,112.325052
-482.241521,368,138.225198
-109.224385,83,145.59374
-60.496862,57,150.440205
-52.204471,41,153.882102
-49.419201,38,157.081497
-49.260655,39,160.336647
-20.879953,38,163.43634
-32.280804,39,166.681061
-34.166416,39,169.978427
-32.473128,41,173.558397
-55.347586,44,176.962663
-53.323389,44,180.373766
-54.630446,42,183.812397
-25.939525,42,187.410743
-37.986213,40,190.685263
-29.95846,44,194.410756
-33.92045,39,197.676336
-16.899396,41,201.077149
-26.145772,40,204.446035
-30.465145,42,207.948528
-21.316222,41,211.416745
-11.016666,42,214.967411
-31.844208,40,218.345734
-69.907328,40,221.701301
61.831673,39,225.035421
-45.495559,66,230.617452
-6.118526,40,233.943955
-64.447256,39,237.213509
-34.677485,43,240.783048
2.799933,41,244.306398
-64.382128,38,247.611712
-47.138098,38,250.820175
-23.95449,38,253.994371
-19.415803,36,257.000692
-44.477059,64,262.068173
-32.323459,49,266.17014
-37.096823,59,271.284311
-37.681628,44,274.871233
-33.192012,36,277.580051
-26.324082,39,280.733071
-31.451827,40,284.132254
-25.631732,41,287.63524
-24.954053,41,291.114387
-25.566036,38,294.371027
-30.972323,40,297.799513
-33.494178,41,301.261276
-30.778014,41,304.723039
-27.964374,40,308.085469
-30.506458,41,311.592926
-23.859595,39,314.837149
-23.713544,37,317.897606
-40.239619,35,320.815023
-30.540461,42,324.330426
-31.0423,39,327.566703
-28.641196,40,331.048796
-37.499849,35,334.005946
-36.902508,41,337.380296
-38.686846,38,340.504326
-29.66748,40,343.77176
-61.296971,40,347.060683
-29.679915,21,348.812427
3.230867,42,352.246871
-33.698877,43,355.755321
-72.82708,41,359.121227
5.525359,47,362.96443
-46.487861,32,365.64891
17.516884,33,368.377097
4.700702,40,371.674961
-38.820669,40,374.963047
-27.22812,39,378.157498
-28.524727,43,381.684325
-13.355169,37,384.730378
