#{"t_start": 1716107569.9716454, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-2.801773,83,5.928771
-28.057376,8,6.54215
-104.672669,82,12.253124
-53.317463,52,15.912092
-141.791702,92,22.382594
39.143338,500,56.967873
-76.329354,83,62.77768
-178.243885,136,72.300078
-26.923916,7,72.844503
-20.990617,1,72.979099
-29.000967,10,73.735712
-33.831648,15,74.841805
-314.277577,500,109.315219
-20.992039,1,109.448822
-169.225294,370,135.182562
-107.427579,97,144.222203
-34.324989,39,147.491927
-30.699116,38,150.716882
-13.229684,38,153.938138
-46.626407,45,157.78468
-51.043382,42,161.432798
-48.881555,42,165.119959
-48.329332,42,168.766092
-48.975308,43,172.406457
-53.99745,62,177.715186
-45.283815,71,183.653867
26.3129,126,193.68976
-42.901451,28,195.911399
-38.073033,20,197.644411
-37.561346,21,199.448897
-87.753301,120,208.998572
-85.738536,115,218.231967
-72.569244,90,225.970531
-31.476665,60,230.978147
-32.970097,57,235.86423
29.781527,54,240.329189
3.298851,45,244.038616
-12.147668,44,247.689394
55.350916,42,251.169174
70.923253,42,254.675541
36.163117,43,258.232262
71.67223,44,261.897829
67.168387,43,265.439742
19.57007,40,268.747705
18.628922,43,272.344764
37.941054,40,275.654967
15.588916,42,279.163061
16.238809,40,282.505795
25.508316,40,285.81897
11.791301,40,289.163603
24.601868,37,292.253733
6.391886,37,295.346798
21.799708,42,298.867074
17.191185,41,302.265228
4.849592,40,305.601294
22.491112,40,308.951292
16.789904,38,312.10065
7.351736,39,315.318754
25.475537,41,318.71204
21.701365,40,322.034119
37.114237,46,325.838046
38.664955,44,329.473857
11.951844,44,333.133032
4.933911,48,337.131656
4.457685,50,341.257653
29.026607,44,344.889028
-13.042331,47,348.795527
9.889999,47,352.688234
22.345591,51,356.898021
-6.584421,47,360.770622
24.518822,49,364.808593
39.095815,49,368.853231
26.130466,51,373.076691
50.128108,47,376.973764
88.491855,52,381.260266
16.137883,44,384.93346
8.153701,43,388.522934
21.285745,41,391.980529
38.170604,45,395.769137
2.892592,45,399.477613
26.789882,43,403.051417
82.876039,48,407.01509
49.804075,45,410.764856
-8.626091,41,414.156245
-6.268766,40,417.488428
-20.365801,37,420.578169
33.957046,43,424.133683
-3.248157,44,427.769365
-42.720722,43,431.31335
-27.756218,38,434.444439
-29.907068,39,437.660204
-25.449548,39,440.881524
-28.450557,40,444.19932
-26.385719,39,447.412783
-1.408502,40,450.754587
-43.435133,42,454.235186
-18.92407,39,457.495669
-42.984958,42,460.970753
-20.509246,38,464.139036
-34.228517,40,467.481006
61.343132,39,470.714447
-36.942107,37,473.818516
-22.69602,18,475.348153
-28.805989,11,476.320357
-32.685123,41,479.59794
20.602077,38,482.453295
-28.802446,17,483.772936
-18.732762,26,485.874585
0.462283,38,489.02968
-34.972091,39,492.268913
0.813099,39,495.543931
12.721513,50,499.666172
61.844138,67,505.169882
-20.491608,55,509.598074
137.90844,209,525.743217
32.462668,91,533.266438
-2.525537,71,539.06066
-25.177805,83,546.144507
146.004183,80,552.370543
108.119385,111,561.094907
99.754497,153,572.986458
34.831108,96,580.828102
107.540819,57,585.515861
214.150927,59,590.149842
27.526632,52,594.501722
51.346814,40,597.848588
67.73812,49,601.824404
35.806107,62,606.892971
175.373669,77,613.001889
26.657807,75,618.967846
46.085038,66,624.396393
31.954912,187,639.122116
224.938716,321,664.094895
299.430674,236,682.679344
65.452773,67,687.909557
94.592789,84,694.778904
64.603468,191,709.723624
233.326192,69,715.272684
-8.865383,155,727.384202
170.385318,76,733.638479
35.092138,61,738.664653
231.334797,188,753.763547
298.635763,142,764.870943
7.608803,120,774.699737
184.367227,72,780.528278
74.625192,63,785.709598
85.744559,75,791.856363
49.72242,36,794.840814
60.061703,71,800.643788
23.544878,178,815.136068
-4.338863,91,822.521914
122.100338,91,829.80665
-35.788867,49,833.842252
-26.90723,63,839.003723
-58.929481,176,852.768149
258.317231,85,859.498668
139.889152,67,864.931915
111.456586,55,869.354509
84.451045,58,874.00112
71.849145,61,878.987644
27.97397,55,883.416576
365.765163,146,894.699625
-39.705784,50,898.777085
-39.371988,54,903.20411
-36.570121,52,907.439383
-41.262244,52,911.662571
-64.3645,147,923.194564
64.182838,49,927.201214
75.961043,41,930.545606
40.070962,47,934.379887
73.865828,46,938.058127
105.833732,44,941.647444
118.642384,47,945.485111
99.624312,48,949.385056
44.63656,39,952.570213
68.29355,41,955.949026
35.171329,41,959.310405
36.262345,39,962.485793
-7.459821,40,965.755546
1.731295,39,968.953688
-3.17745,37,971.960244
41.239906,41,975.3089
-3.596707,40,978.568937
22.623747,40,981.842255
20.922819,39,985.033048
22.060279,40,988.296276
-6.255324,46,992.052302
-25.098346,44,995.621559
-9.250072,50,999.703147
