#{"t_start": 1716255186.0816665, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.685685
-16.737752,4,2.043332
-489.635784,492,37.499784
-16.755576,4,37.85043
-77.836928,23,39.567902
7.079717,28,41.67774
-22.820538,2,41.890312
-16.767333,4,42.277216
-12.781514,9,42.966091
-22.528259,1,43.103668
-62.878472,17,44.389537
-23.396074,32,46.740755
-59.270015,28,48.785033
-34.082026,11,49.625392
-0.510203,24,51.432759
-25.664455,4,51.780425
-25.149114,4,52.136535
-172.566664,215,67.749236
-58.125063,27,69.768681
-261.095828,99,77.060236
-27.052808,5,77.476939
-15.13031,6,77.970626
-15.194242,6,78.473252
-18.384605,2,78.682347
-17.758133,16,79.913583
-62.677077,32,82.317945
-34.08245,10,83.0992
-1.240659,28,85.154405
-13.567725,8,85.799077
-37.690898,7,86.377197
-16.776166,4,86.72685
-32.297878,60,91.092048
-22.835667,2,91.300152
-27.0847,5,91.743674
-20.082006,69,96.716792
-11.768005,10,97.498545
-163.339075,107,105.267396
13.189125,35,107.849067
-197.64446,217,124.281764
-172.007322,289,145.098532
-73.144548,21,146.666508
-35.164651,6,147.16665
-329.745988,378,174.551332
-67.553385,19,175.997127
-83.32057,25,177.854161
-13.536728,8,178.491384
-20.056954,16,179.716163
-39.763255,14,180.799392
-7.915549,15,181.915897
-193.959165,76,187.457699
-15.0958,6,187.949894
-21.417929,1,188.083994
-27.427874,79,193.833898
-242.924449,500,230.64878
-287.375004,228,246.975687
-75.259691,22,248.638028
-22.570834,2,248.850602
-22.825392,2,249.069134
-430.079252,287,269.800972
-27.075732,5,270.217179
-19.201327,1,270.350285
-19.19319,1,270.486372
-23.820067,3,270.764505
-506.851257,241,288.170171
-203.635565,185,301.508636
-305.458645,500,337.506999
-355.291857,235,355.011003
-15.172901,6,355.50469
-357.449465,219,371.356784
-307.480716,293,392.540589
136.719993,170,404.837546
-307.814868,500,440.759422
-36.800446,13,441.772124
-326.350503,500,478.350593
-22.557664,2,478.557703
-25.646678,4,478.902389
-110.53516,117,487.46392
-22.528352,1,487.597522
-28.327723,105,495.243699
-69.087078,36,497.907816
-35.172071,6,498.401501
-27.047722,5,498.831118
-16.810474,4,499.177295
-78.581157,500,535.298831
-19.201745,1,535.432433
59.585328,136,545.350857
-61.907017,66,550.154612
-15.978264,5,550.577771
-45.189581,18,551.966946
-201.265504,102,559.295752
-16.808176,4,559.643418
-15.916932,5,560.066081
-57.959858,27,562.049766
-140.442897,500,598.962988
-112.948384,239,616.568312
-22.528458,1,616.719795
-346.825046,405,646.038992
-40.896586,35,648.631092
-133.74566,500,685.361043
-168.045641,73,690.692755
-366.624898,221,706.647162
-270.366358,360,732.709718
-10.364978,202,747.490999
3.318567,217,763.14244
-163.971796,84,769.19978
-220.874201,268,789.173707
-168.099455,500,825.522218
-17.579845,3,825.794888
-103.912134,84,831.899412
-278.114477,136,841.782572
-106.915968,367,868.415798
303.68304,356,894.164461
445.8824,472,929.301604
-168.685114,78,935.052502
-12.821212,9,935.780614
170.904118,202,950.386075
-193.713504,150,961.380774
-21.418552,1,961.51686
-319.673948,213,977.012844
-13.577865,8,977.649571
-401.338008,491,1014.097415
-13.550335,8,1014.743082
-134.491428,95,1021.678032
-528.929778,500,1058.063793
13.817179,163,1069.927161
-21.285163,1,1070.064241
-426.900072,284,1090.76181
117.53859,166,1102.925164
-224.293017,120,1111.581061
-144.84519,152,1122.68304
-44.266187,114,1131.628991
280.189911,155,1142.869539
-94.305461,116,1151.294984
-656.319811,471,1185.251055
-185.907109,104,1192.826703
-360.370587,172,1205.398316
74.386325,97,1212.471836
-68.997085,93,1219.216065
296.690433,133,1228.96314
-28.91003,7,1229.526855
-300.504874,203,1245.208592
-219.289935,118,1253.714993
-152.208116,170,1266.043737
485.336139,273,1285.825454
-83.294033,127,1295.127513
-48.345146,94,1301.945746
-30.573194,64,1306.596032
-12.744622,9,1307.308993
-23.748053,47,1310.789384
-442.442923,346,1335.555145
-19.201459,1,1335.689245
-36.889059,159,1347.227296
-54.193953,111,1356.035173
65.253727,129,1365.405774
636.397952,368,1392.16118
-404.859332,258,1410.721097
-30.310223,8,1411.363783
606.89515,468,1444.867888
-78.728003,131,1454.430202
367.255978,188,1468.630387
354.771808,124,1477.573358
-35.923727,12,1478.496657
-16.747621,4,1478.862203
-77.080243,70,1484.034484
-229.15781,261,1502.818895
-498.972637,355,1528.469715
-346.666541,470,1562.347312
-243.168241,283,1583.420361
-630.689413,500,1619.487263
-96.953584,456,1652.233456
-325.924786,500,1688.996188
-63.467796,35,1691.589778
-164.060231,194,1705.561991
-220.729365,276,1725.571676
350.565944,303,1747.619955
-338.261754,226,1764.107782
-313.625846,430,1795.078392
653.721905,375,1822.810739
-267.702442,500,1859.208918
210.822069,174,1871.858012
-165.627169,345,1896.98634
-166.951763,177,1910.503109
-327.096029,209,1925.609706
524.931654,415,1955.524405
-17.547849,3,1955.799558
-16.748991,4,1956.146728
288.648145,226,1972.560551
-605.302583,392,2000.855125
-329.201967,218,2016.529909
-23.793617,21,2018.087454
-746.496933,500,2055.212255
1375.093852,500,2091.431634
-151.835617,184,2104.778047
474.215851,150,2115.619275
-686.65539,500,2152.586138
96.997208,500,2188.6143
-181.478051,111,2196.817735
-309.644904,198,2211.244396
-32.625674,5,2211.675006
46.748145,171,2223.97842
-645.759999,467,2258.426687
891.249805,500,2294.583486
-22.52838,1,2294.718083
-22.528333,1,2294.849699
789.430063,410,2324.487259
-239.595579,324,2348.058537
-266.600879,500,2385.077549
-34.695176,207,2400.178186
-27.576781,3,2400.460293
-708.792294,500,2436.541598
-790.632912,500,2473.397704
391.977558,419,2503.727118
-221.531398,373,2530.754201
235.713656,140,2540.939334
472.196443,241,2558.352946
-145.436349,500,2595.379904
1715.94739,500,2631.804406
-712.982086,500,2667.750122
2648.344169,500,2704.680727
1050.302374,500,2740.825109
167.176256,500,2777.080745
-760.240566,496,2813.676597
-438.414711,234,2830.674996
167.016139,98,2837.803149
1.821417,210,2853.095996
-60.047008,29,2855.20782
-68.966738,85,2861.432041
-171.284108,312,2884.022404
1225.15143,294,2905.268788
-750.070472,467,2939.885922
345.610534,500,2975.991565
1380.629162,500,3012.24422
-745.180726,500,3049.261245
-779.074489,500,3085.337585
-689.846233,478,3119.671122
1543.904151,500,3156.51928
-550.482523,345,3181.606384
-3.409498,209,3196.668282
647.146114,176,3209.481275
1324.194523,500,3245.860581
565.711893,500,3282.674966
-94.313094,500,3318.647999
-216.065144,310,3341.140519
1718.742041,500,3377.601278
1182.0988,425,3408.276869
579.935694,352,3433.73846
816.51621,483,3468.757396
1541.167326,297,3490.927083
3244.274225,500,3527.044646
205.783053,459,3560.339654
456.109178,500,3597.045269
2694.320673,500,3633.171275
2683.508392,500,3669.333538
-730.571507,500,3706.37043
-745.617658,500,3742.521765
1711.712479,500,3778.634857
3404.880471,500,3815.518279
4355.305897,500,3851.856361
1609.089348,500,3888.189477
2591.585586,160,3899.757328
2029.598563,500,3936.569726
-801.031238,500,3972.669906
484.214142,333,3996.702091
-663.600437,440,4028.538888
-710.63987,500,4065.578263
1608.904588,500,4101.705758
-702.867159,500,4137.84269
-711.631821,500,4174.650123
-171.062979,472,4208.747247
1526.715876,500,4244.835009
834.714711,500,4281.716444
712.703519,500,4317.92887
555.16668,500,4354.116959
-523.012926,373,4381.83689
-606.193948,403,4410.97381
2302.292804,500,4447.148489
-61.24532,500,4483.956914
5064.086296,393,4512.304135
-701.386559,472,4546.482216
-716.792234,500,4582.620639
2563.663171,500,4619.196127
1801.596223,106,4626.891969
1820.672581,368,4653.478508
-18.214622,424,4684.257406
1016.504993,500,4721.061858
910.808886,500,4757.290176
440.737781,500,4793.34218
4354.189009,500,4830.182887
981.768758,500,4866.384884
3050.642039,275,4886.229179
2206.712095,500,4922.523555
-337.999293,219,4938.950292
