#{"t_start": 1716217569.6078165, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.681712
-16.749421,4,2.035338
-186.11644,131,11.544011
-16.754163,4,11.946807
-22.528509,1,12.133554
-12.798884,9,12.912326
-25.666325,4,13.325552
5.258095,32,15.806897
-15.949004,5,17.569565
-239.76051,87,24.199561
-22.528523,1,24.384818
-19.202128,1,24.571564
-31.347428,8,25.363747
-110.002977,69,30.592152
-1.408733,23,32.470542
-22.83622,2,32.735762
-26.421568,5,33.222496
-11.119921,11,34.155731
-24.254902,3,34.488001
-85.654661,26,36.566051
-86.880101,48,40.337734
-12.751141,9,41.129917
-16.013321,5,41.6092
-14.351944,7,42.267779
-21.285234,1,42.452539
-25.113506,4,42.864772
-90.902877,51,46.875847
-18.394703,2,47.137094
-16.802879,4,47.565717
-42.7418,9,48.361873
-19.193069,1,48.547626
-39.794678,17,49.977031
-31.317096,8,50.68776
-32.719375,9,51.46554
11.401962,43,54.82946
-11.046356,11,55.775609
-53.768298,24,57.713104
-16.804795,4,58.127322
-25.141567,4,58.554456
-84.890058,216,75.201712
0.868366,26,77.32496
-72.718524,38,80.377967
-31.557194,9,81.165182
-16.751245,4,81.572449
-31.238143,12,82.618427
-66.181109,33,85.301915
-40.226434,8,86.024067
-28.502321,6,86.599207
-28.49658,6,87.159943
-22.835137,2,87.416223
-60.458221,16,88.773611
-32.849066,10,89.69145
-56.20686,28,91.94532
-16.775259,4,92.358547
-56.91313,26,94.443055
-22.568326,2,94.699831
-13.537625,8,95.448804
-28.985696,7,96.098444
-30.113372,4,96.511669
-58.276806,52,100.627542
-31.313807,8,101.343237
-25.057208,2,101.599517
-15.95045,5,102.097674
-43.674036,66,107.085692
-9.359846,13,108.175378
-64.203723,32,110.694468
-63.614665,38,113.689861
-79.64236,45,117.253441
-26.407547,5,117.743154
-50.921798,22,119.524198
-117.948005,181,133.290295
-7.06389,16,134.587586
-571.140223,346,160.57912
-313.136686,500,199.837599
-10.966464,11,200.844341
-7.755821,23,202.741606
-8.772822,14,203.884932
-33.898393,56,208.231754
-12.005428,10,209.083043
-52.862933,13,210.163288
41.947729,313,233.819
-10.388703,12,234.835179
-31.469811,9,235.615939
-38.02129,14,236.775654
-16.769386,4,237.19335
-37.717494,7,237.836533
-93.815785,53,241.990152
-30.183309,8,242.691444
-57.841482,15,243.933111
-66.714646,33,246.533654
-13.718443,95,253.792926
-15.217573,6,254.329326
-19.202121,1,254.509616
-10.087149,12,255.486561
-34.135399,10,256.334863
20.491178,85,262.843177
-31.320042,8,263.563343
-145.886349,158,275.543924
-15.127487,24,277.440691
-57.930334,15,278.704211
-166.185933,190,293.127395
-57.897704,15,294.332804
-35.211802,12,295.323653
-79.996723,43,298.613569
-38.026959,13,299.678422
90.092568,188,313.612888
-60.444446,16,314.914649
-1.443752,23,316.706128
-21.285376,1,316.886911
-50.469742,241,336.318974
-193.535802,201,351.600398
