#{"t_start": 1716301726.1118279, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-215.152139,139,1425.10739
-22.528231,1,1425.24189
-94.673773,142,1435.55739
-68.398076,41,1438.583889
-22.82079,2,1438.78739
-17.60546,3,1439.067889
-95.245375,162,1450.697889
-19.201915,1,1450.831388
-15.185866,6,1451.329889
-170.773976,151,1462.128387
-89.732624,76,1467.697888
-210.918565,314,1490.608886
-31.546217,9,1491.320386
-273.616039,278,1511.506384
-90.922153,181,1524.640383
-128.72773,238,1541.803882
-182.22349,223,1558.680326
-21.285149,1,1558.816326
-148.853146,224,1574.923325
-252.232104,336,1599.412323
-263.356856,163,1611.276822
-22.528435,1,1611.411822
-116.755059,156,1622.673821
-169.698818,214,1638.18432
-21.417735,1,1638.32082
-89.274063,227,1654.810319
-395.016381,361,1680.770317
-208.166809,208,1695.782816
-9.307408,13,1696.777816
-93.09468,102,1704.476815
-24.235926,3,1704.776815
-237.515023,132,1714.390815
-273.79074,111,1722.409814
-100.215448,167,1734.400314
-3.480802,230,1750.947312
-115.230571,162,1762.725811
-61.161281,183,1775.903313
-424.952138,276,1795.692812
-17.537737,3,1795.962808
-25.050047,2,1796.169808
-143.429067,163,1807.870311
-214.479801,262,1826.978306
-232.829364,167,1839.087805
-248.757817,162,1850.978042
-125.693763,107,1858.741541
-189.945661,186,1872.24154
-130.881699,135,1882.078539
0.432339,161,1893.897038
-18.403198,2,1894.106039
90.332132,137,1904.058038
-86.337461,155,1915.208037
-62.904012,171,1927.833536
-111.584697,108,1935.793035
-18.402473,2,1936.010535
107.86401,260,1954.848034
-245.250155,166,1966.950533
-383.246059,236,1984.080532
3.698792,309,2006.65253
-130.728853,141,2016.93803
-254.192706,183,2030.070531
-24.255712,3,2030.350029
-15.14465,6,2030.845028
-71.462053,202,2045.608527
-131.30823,140,2055.841527
-499.678841,340,2080.397525
-155.125858,187,2093.889024
514.293412,193,2108.017023
-22.835956,2,2108.233023
-25.631192,4,2108.587023
58.425494,107,2116.470522
-7.160633,16,2117.634522
-300.400608,207,2132.705021
-282.299514,183,2145.95702
-15.974799,5,2146.38152
-117.17497,118,2154.948019
-322.464776,203,2169.605018
-27.702301,6,2170.148018
-19.888547,183,2183.346018
-22.840831,179,2196.299516
-120.442594,222,2212.632016
-239.042687,288,2233.394014
-22.570637,2,2233.603014
-155.35972,204,2248.425012
-22.528477,1,2248.560512
-52.271758,24,2250.367012
217.445569,185,2263.912062
10.227293,147,2274.64251
-154.068815,158,2286.12851
-25.606662,6,2286.62151
41.154137,176,2299.324508
-9.702075,13,2300.353009
-169.632095,149,2311.158008
-94.726245,175,2323.946007
-30.108433,4,2324.299507
-42.751625,9,2325.021507
-90.087511,214,2340.530506
-48.937483,201,2355.214504
200.154635,166,2367.207004
-125.220264,500,2403.623501
-364.731314,221,2419.6975
-136.218962,137,2429.672999
-82.97142,301,2451.579497
-155.728812,196,2465.769996
-347.479357,247,2483.728495
-56.178764,104,2491.345994
-41.650834,288,2512.159993
-164.620492,200,2526.759492
-124.928431,287,2547.74199
-19.201316,1,2547.87549
-235.750561,153,2558.883989
-319.012761,316,2581.711988
-66.05694,56,2585.858988
-713.157495,411,2615.751985
-578.005366,392,2644.108483
-184.799223,244,2661.831482
416.916272,405,2691.00048
-272.699035,163,2703.004479
-45.209647,10,2703.771979
468.748898,413,2733.438476
-6.889206,16,2734.632977
115.312125,316,2757.498475
-189.794469,360,2783.566973
-28.457618,6,2784.091473
-165.786382,230,2800.655472
-22.808343,2,2800.862972
-84.003727,210,2816.27897
170.76031,390,2844.403468
-117.959374,48,2847.876968
-27.078013,5,2848.298467
64.297137,297,2870.075966
-48.269278,20,2871.574466
-57.733921,107,2879.288966
-211.464402,240,2896.711465
-55.093731,230,2913.410463
-117.981331,227,2930.023962
256.769347,158,2941.527461
-35.166737,6,2942.024462
-21.417751,1,2942.160461
-25.666171,4,2942.510961
-61.959912,84,2948.695961
-707.44578,469,2982.511958
-15.959594,5,2982.958958
-113.609739,145,2993.652457
-19.201896,1,2993.784457
-30.112679,4,2994.140957
-16.801613,4,2994.492457
-22.52839,1,2994.626957
-145.263599,107,3002.432456
-50.684584,124,3011.508956
-135.483476,116,3019.919455
-37.870605,14,3020.994455
-103.1999,216,3036.648454
-154.084212,154,3048.143453
-389.412338,500,3084.334951
-211.689562,257,3103.027949
49.228482,376,3130.280447
-148.733568,190,3143.953946
64.813914,225,3160.637445
-137.334344,171,3173.181944
-106.835599,149,3183.964443
-170.208731,165,3195.908942
-16.040321,15,3197.060442
-13.481309,8,3197.685942
-58.484862,130,3207.085442
-301.058565,171,3219.652941
-78.384426,52,3223.55744
-28.944748,7,3224.14894
-394.551582,257,3242.792939
-97.012261,98,3249.878438
-184.078081,104,3257.579438
-76.231038,264,3276.978936
1077.209333,307,3299.089435
-97.997713,239,3316.320434
-25.056686,2,3316.530433
-22.551691,2,3316.734933
-17.594864,3,3317.013433
-19.201675,1,3317.152934
-220.270701,257,3335.933932
-295.456301,168,3348.292432
-7.607174,15,3349.438931
62.653683,94,3356.287431
-3.498424,20,3357.838931
-249.12385,154,3369.05293
-160.679904,176,3381.972929
5.434956,78,3387.655928
-25.057422,2,3387.860428
-34.157128,10,3388.689428
18.157288,118,3397.312928
-19.201936,1,3397.447927
-10.310822,12,3398.364427
-19.193263,1,3398.501427
-33.124399,120,3407.170427
-22.528363,1,3407.305427
-37.073055,12,3408.223427
142.936225,223,3424.466425
-203.015848,238,3441.733424
-211.428394,294,3463.128423
3.399816,29,3465.293922
-126.212035,55,3469.240422
-32.638208,5,3469.664922
-17.566123,3,3469.936422
-26.415943,5,3470.354922
-136.948164,176,3483.033422
-138.583341,146,3493.84892
-229.743207,279,3514.213419
-22.528351,1,3514.348419
-307.364302,166,3526.328921
930.92613,417,3556.494916
-546.357869,365,3582.762414
-96.365049,247,3600.825912
96.807169,200,3615.374411
-268.901087,143,3625.800911
-22.567953,2,3626.018911
-167.40941,211,3641.258909
-607.156009,408,3670.677408
-45.375824,18,3672.064907
-209.971535,143,3682.531907
-111.146802,191,3696.390405
-62.953336,147,3707.072905
706.0203,356,3733.023903
-286.413276,402,3762.006401
-115.517126,430,3793.224398
-110.399115,126,3802.446898
-19.201451,1,3802.580898
-553.606198,418,3833.189395
-170.81264,252,3851.322394
-490.952558,397,3879.942892
-311.314644,193,3893.858891
1269.442845,467,3927.370888
-32.655093,5,3927.789888
458.0959,400,3956.998386
467.642112,500,3993.042383
645.891307,500,4029.119881
-147.989078,130,4038.62138
-106.151724,223,4055.037879
-262.126501,471,4089.068877
-388.445941,266,4108.369375
-67.850483,139,4118.484874
-19.193318,1,4118.618874
-17.579699,3,4118.895374
-224.50453,275,4138.713376
-156.400934,364,4165.048871
-264.026619,358,4190.838369
-222.907921,304,4212.810367
-303.461836,403,4242.103865
96.877027,182,4255.228364
-201.737081,443,4287.498362
-40.221831,8,4288.128862
-508.662976,307,4310.50336
-26.365078,5,4310.92136
-137.40908,220,4327.023359
17.691108,319,4350.217857
-229.70708,284,4370.739356
-273.293393,477,4405.359853
-14.368557,7,4405.919853
-315.248402,211,4421.286851
-212.451617,114,4429.620851
139.142197,235,4446.67685
783.670396,422,4477.234348
-117.63529,381,4504.755346
-202.907479,215,4520.447345
-82.02479,500,4556.714342
-63.844066,221,4572.721841
-29.269435,152,4583.73584
-46.099041,257,4602.351339
1375.388597,500,4638.567336
-141.611183,354,4664.324334
-22.570373,2,4664.538334
-88.608998,500,4700.882331
-15.167894,6,4701.378831
-313.406111,379,4728.998829
-42.654554,265,4748.232828
-22.827905,2,4748.453328
768.024074,500,4784.675325
-300.372705,370,4811.558323
-180.965851,500,4847.89682
1178.53089,500,4884.081818
