#{"t_start": 1716347311.0905392, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.5525
-16.74904,4,1.903
-180.37888,131,11.396999
-16.7796,4,11.756999
-22.528347,1,11.894999
-12.808844,9,12.614499
-25.654548,4,12.988999
-2.737659,126,22.191499
-13.51603,8,22.860502
-226.534781,110,31.106498
-27.586402,3,31.398998
1.20865,26,33.372498
-86.40291,46,36.897498
-39.28183,15,38.076997
-19.201669,1,38.215497
-29.886692,7,38.805497
-21.285006,1,38.941501
-16.755723,4,39.294997
-51.009954,22,40.945997
-93.402652,29,43.108997
-22.82012,2,43.316997
-16.764994,4,43.664497
-16.851405,9,44.365997
-19.193232,1,44.501997
-23.298914,17,45.804497
-39.780776,17,47.113497
-41.090636,15,48.297997
-5.393558,18,49.777497
-11.875527,10,50.581996
-100.97929,32,53.025499
-17.5777,3,53.314996
-25.134384,4,53.672496
-25.663427,4,54.040496
-36.886977,12,55.049996
14.48713,107,62.956996
-11.708011,92,69.792995
-21.417243,1,69.933995
-14.492124,30,72.244995
-7.460438,99,79.659997
-15.938743,5,80.081495
-15.24366,6,80.568494
-28.497269,6,81.062494
-22.568268,2,81.276994
-21.329797,48,84.825494
-32.989453,10,85.662994
-56.121933,26,87.657994
-25.056444,2,87.875494
-31.312166,8,88.526494
-29.882313,7,89.121994
-25.666381,4,89.491494
-158.986385,60,94.058493
-22.570869,2,94.264993
-26.41927,5,94.702493
-23.162839,69,99.800493
-34.014846,10,100.608993
-13.642794,32,103.010993
-26.119732,16,104.263992
-75.158276,59,108.656492
-108.020878,35,111.294992
-183.854298,291,134.30749
-13.522912,8,135.05599
-72.770942,38,137.97699
-8.754452,14,139.172989
-15.957263,5,139.66599
-32.733721,9,140.44249
-12.002552,10,141.28399
-34.355403,500,179.049486
-407.211803,500,216.895484
7.39035,41,220.062984
-19.202034,1,220.246984
-22.528483,1,220.430984
-34.117994,10,221.304984
-27.408919,52,225.346983
-27.5859,3,225.674483
-35.427766,12,226.676983
-12.64308,9,227.489483
-46.857426,133,238.347982
4.665801,469,273.69748
107.457031,62,278.473979
-152.210801,53,282.639479
-49.566074,21,284.345479
-40.571093,15,285.589979
-171.216197,249,304.469977
-14.354136,7,305.102977
-382.205542,344,330.955976
-14.357315,7,331.619975
-385.401696,405,363.136473
-12.809075,9,363.920473
-726.736711,500,401.998471
-359.620312,500,439.841467
-29.830402,44,443.306967
-16.817347,4,443.746968
-137.592358,162,456.117466
-21.418121,1,456.295967
-304.456008,500,495.075463
-25.133743,4,495.518463
-25.652733,4,495.938464
142.792803,500,533.710461
-22.528553,1,533.897461
-26.868237,500,571.764957
8.50228,93,578.940457
-25.057226,2,579.202457
