#{"t_start": 1716370985.3314764, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-21.284917,1,1.533
-16.753601,4,1.877501
-182.683978,131,11.220221
-16.775226,4,11.567721
-22.528347,1,11.707722
-12.811169,9,12.437038
-25.652654,4,12.799038
49.436605,35,15.45656
-18.382982,2,15.66406
-185.060427,87,21.924766
-22.528223,1,22.063266
-19.201762,1,22.203766
-31.341012,8,22.860266
-110.154802,110,30.951401
-17.609018,3,31.226401
-56.330569,26,33.1919
-69.761088,47,36.683698
-7.941864,15,37.834896
-29.894755,7,38.412396
-22.528381,1,38.556396
-25.64534,4,38.920396
-4.484308,22,40.601943
8.075897,29,42.786472
-18.394925,2,42.994472
-25.127364,4,43.354971
-31.555053,9,44.068972
-21.418397,1,44.204972
-5.887756,17,45.51912
-12.766795,32,47.899877
-168.148478,60,52.286248
-17.576901,3,52.579245
-25.135392,4,52.939745
-25.661607,4,53.302748
-35.474235,11,54.164245
-11.465433,108,61.977486
-21.602589,92,68.566486
-21.417241,1,68.706486
-10.291898,30,71.026985
-124.8886,99,78.436985
-15.964762,5,78.871988
-15.242837,6,79.383485
-28.494614,6,79.879485
-22.567858,2,80.092985
-6.80398,16,81.289485
-62.65132,32,83.622984
-34.058425,10,84.397985
-84.854539,26,86.302487
-22.832436,2,86.507984
-31.301982,8,87.156984
-29.892492,7,87.759984
-30.112977,4,88.148484
-0.485543,60,92.655484
-22.570869,2,92.869487
-15.975781,5,93.308484
-87.606946,70,98.655483
-29.441884,9,99.419983
-74.457955,116,108.106983
-25.138036,4,108.462486
-75.517624,22,110.121483
100.918776,181,123.646482
-12.274186,247,141.77598
-343.374055,362,168.534978
-0.494742,24,170.365478
-19.193019,1,170.501978
-54.759463,25,172.333478
-5.706424,23,174.038978
-193.709879,193,188.108977
-45.415056,20,189.648977
-110.962915,196,203.925976
-103.194319,156,215.514975
-47.816871,11,216.386975
-56.395687,26,218.367978
-25.129421,4,218.736975
-22.528468,1,218.879474
-28.952211,7,219.469974
-17.576273,3,219.755478
-17.607318,3,220.036474
-35.384626,12,221.004474
-12.691481,9,221.722974
-35.619833,11,222.593474
-17.578466,3,222.890975
-11.180129,11,223.764974
-119.232286,108,232.298474
-9.719285,79,238.049973
-8.556142,17,239.341973
-35.15451,6,239.835976
-21.417793,1,239.974476
-217.839386,142,250.400972
