#{"t_start": 1716255112.5346208, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.599761
-16.749125,4,1.943951
-187.318618,131,11.455605
-30.113197,4,11.803768
-21.418166,1,11.941841
-12.843429,9,12.656543
-25.134787,4,13.037486
-179.118637,279,33.569394
0.577627,42,36.727197
-75.721279,22,38.355766
-30.115412,4,38.700455
-376.712108,438,70.856605
-149.609894,190,84.713097
-27.585122,3,85.004637
-22.823394,2,85.211747
-57.898502,15,86.345139
-16.773963,4,86.898425
-303.503373,375,115.416003
-191.778401,199,130.636337
-3.886946,414,162.314697
-366.837155,271,183.016734
-30.192446,8,183.717531
-60.190263,29,186.196889
-356.465704,350,212.880774
-82.087504,70,218.481678
-175.764281,246,237.218408
-346.907716,234,255.20269
-8.733627,14,256.350981
-18.398118,2,256.607262
-208.708669,206,272.208043
-530.507253,328,297.413353
-234.790728,291,319.49066
-18.385572,2,319.74247
-15.970201,5,320.234169
-246.284725,301,343.391725
-196.17437,243,362.027135
-157.580054,162,374.332041
-218.802975,331,399.59099
-32.721385,9,400.377709
215.288146,237,418.449901
-6.192487,17,419.817719
-47.717937,11,420.952105
-485.336426,334,446.153441
-180.704126,298,468.577422
-99.727671,252,487.743271
-274.422882,500,525.885245
-67.107065,44,529.337075
197.102526,311,552.795115
-45.838168,23,554.696352
-19.202008,1,554.874655
-31.215748,8,555.588861
-123.32221,90,562.601787
-46.511351,60,567.342465
-25.130392,4,567.742779
-18.385811,2,568.002536
-16.009903,5,568.478838
-19.201978,1,568.668564
-103.892562,61,573.28905
-11.960695,10,574.139838
-36.067167,19,575.638281
-84.419797,51,579.747696
-32.64836,5,580.233435
-30.115174,4,580.629278
-31.555043,9,581.410038
-62.229789,32,583.890389
-25.135112,4,584.295668
-26.412252,5,584.772467
-30.228912,8,585.4827
-43.897719,17,586.855982
-25.057062,2,587.108289
-126.206064,130,596.967609
-78.287656,42,600.385665
-2.033212,22,602.143862
-21.285305,1,602.326636
-235.614639,217,619.163122
-27.682689,6,619.713924
234.338621,354,646.34119
-22.569851,2,646.589523
-28.41332,6,647.13834
-168.647928,71,652.683617
-19.202217,1,652.861424
-220.99237,287,675.010746
-41.824126,41,678.44271
5.688291,142,689.387245
-4.723825,19,690.941811
71.953866,219,707.708267
50.806368,59,712.276105
-61.963917,160,724.577035
-29.889804,7,725.205318
-351.115211,202,740.780768
-479.184564,282,762.174663
-55.307857,32,764.640611
-36.633725,13,765.722349
-196.284813,167,778.500576
-22.834895,2,778.756359
-21.285384,1,778.937642
-188.193923,186,793.049418
-246.474005,118,802.142879
-52.883007,13,803.207234
-395.167114,230,820.932255
-11.244503,11,821.840658
183.499774,327,846.870645
-18.879206,154,859.01612
-56.341878,26,861.058907
-35.183087,6,861.610207
256.556899,142,872.628745
-143.763606,49,876.570784
180.777427,107,884.957986
-15.15924,6,885.511271
-37.69536,7,886.132104
1096.901011,483,922.855102
-248.752138,133,933.262246
-16.761837,4,933.674975
-122.201833,130,943.744385
-181.309532,201,959.521978
-3.913929,34,962.258609
229.957834,258,981.995129
-6.676202,16,983.322717
-328.475449,192,998.201842
-370.445165,256,1018.297451
-298.473916,156,1030.251211
206.692829,300,1053.561244
197.662729,272,1074.321889
85.671629,178,1087.924084
58.510826,71,1093.609918
348.420678,380,1123.103941
-35.517607,11,1124.013834
-79.013939,43,1127.374774
-516.433856,247,1146.426887
-27.080726,5,1146.913124
593.863779,255,1166.461406
-27.684169,6,1167.009229
374.044579,332,1192.701272
-83.420868,475,1228.650961
-10.042088,12,1229.657704
31.850708,54,1233.975223
-561.417792,371,1262.373599
-40.197453,8,1263.065953
-59.075821,28,1265.27562
-26.42136,5,1265.796128
-35.269014,12,1266.817768
-19.193042,1,1267.000542
