#{"t_start": 1716470062.9891818, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
5717.523876,46,17147.625097
-53.727834,13,17148.766667
5287.284174,26,17150.982487
-59.054612,15,17152.295776
5543.883145,57,17156.98088
5384.130835,31,17159.609783
6055.339969,58,17164.470613
5560.121722,59,17169.413845
5646.042493,60,17174.400769
5633.466923,42,17177.872399
5485.737424,33,17180.657094
5457.195401,32,17183.358896
-43.196549,9,17184.168462
5709.213076,44,17187.846494
-56.415896,14,17189.068527
5587.852567,43,17192.689143
5515.887269,49,17196.799606
5249.041393,26,17199.017401
5296.523566,25,17201.138033
-56.381161,14,17202.362852
5589.925644,40,17205.755902
5475.663135,35,17208.656316
5433.409976,31,17211.270429
-27.644265,3,17211.590905
-22.538325,1,17211.740118
5614.715503,37,17214.80209
-53.736649,13,17215.946987
-67.126408,18,17217.500597
5368.827645,28,17219.878094
5722.208439,47,17223.850055
5618.941806,42,17227.388644
5691.370974,45,17231.14298
5227.889516,23,17233.113662
5473.769652,54,17237.64505
5477.992356,58,17242.454376
-35.374641,6,17243.019107
5478.262929,52,17247.363999
5687.227037,64,17252.658325
-83.529759,24,17254.723487
-25.086498,2,17254.953907
5423.918866,34,17257.783903
5561.50025,37,17260.851309
5480.965593,32,17263.510654
5563.566447,39,17266.8005
5422.84018,27,17269.091901
5635.603563,61,17274.170125
5623.874858,61,17279.276942
-45.772796,10,17280.175158
5621.598116,45,17283.98395
5451.766512,58,17288.848566
-61.736037,16,17290.235434
5535.75111,34,17293.067267
5826.087198,49,17297.173891
5513.869518,35,17300.114117
5605.854012,65,17305.56202
5326.794466,28,17307.943943
5553.482872,39,17311.2418
5439.175684,33,17313.984308
5321.99659,27,17316.299113
5598.579917,37,17319.420901
-67.114416,18,17320.956826
5603.888075,45,17324.723401
5392.119962,30,17327.268493
5567.470592,60,17332.306392
5636.24656,44,17336.010647
5362.918741,28,17338.386382
5417.042176,33,17341.116247
5468.163691,34,17343.987597
5694.693826,46,17347.868563
-40.559723,8,17348.597461
5659.153842,43,17352.211696
5561.964772,42,17355.753768
5326.400031,27,17358.046516
5441.817452,30,17360.581323
5643.464667,48,17364.625267
5509.238109,65,17370.051275
5286.921882,24,17372.09509
5548.664302,58,17376.865585
-69.800501,19,17378.49428
5654.730046,44,17382.217743
5446.717143,34,17385.08534
5492.229571,58,17389.931058
-32.79058,5,17390.413252
5522.113473,36,17393.443126
5501.041127,33,17396.236848
5467.540517,57,17401.014644
5509.496351,34,17403.896519
