#{"t_start": 1716255148.7924685, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.418121,1,3430.676015
-97.0116,54,3434.862415
-771.173531,500,3472.842971
-565.032116,500,3510.978489
-116.05264,38,3513.947062
-288.002406,325,3538.812157
-19.202227,1,3538.993937
-38.105592,13,3540.075675
197.767959,500,3577.955906
1673.980512,500,3615.83415
-118.92765,500,3653.859407
10.962506,115,3662.596758
261.003936,500,3700.321035
-189.195652,500,3738.279739
2145.905542,500,3776.24937
-628.917635,450,3810.247161
679.903538,500,3847.964485
127.76824,500,3885.917229
-789.793782,500,3923.998113
2039.53343,500,3961.937447
-884.403411,500,3999.841517
296.746416,500,4037.681518
2738.216624,500,4075.454469
-744.177492,500,4113.623263
147.128776,500,4151.784606
-708.265196,500,4189.72096
763.509367,259,4209.35467
2755.036327,500,4247.54184
2573.882507,500,4285.591434
279.033032,416,4317.281714
-588.787108,325,4341.999299
1843.151064,500,4380.051376
2868.133373,500,4417.725986
60.671012,500,4455.971267
1616.753838,500,4494.0149
1613.093404,500,4531.869304
439.164917,500,4569.811619
2631.831432,500,4607.939189
-835.32867,500,4645.971399
-57.5596,500,4683.788057
466.425842,227,4700.607159
-772.729526,500,4738.756582
1851.317298,500,4776.403381
862.214491,500,4814.412248
974.252426,500,4852.245792
1705.897365,500,4890.222872
3197.613303,500,4928.037542
655.442428,313,4951.844738
2569.03226,500,4989.710565
2401.097495,500,5027.560002
1254.936455,500,5065.587743
3633.441412,500,5103.490324
-776.99811,500,5141.554321
621.710514,500,5179.660534
3158.624862,500,5217.302366
613.911963,500,5255.020683
3598.974974,500,5292.911343
-798.416825,500,5330.685784
2839.920736,500,5368.706075
2995.922299,500,5406.586306
2076.395683,500,5444.619013
2921.602567,500,5482.372594
3121.214956,500,5520.429141
1292.537758,500,5558.416651
2424.757742,500,5596.639085
-824.545312,500,5634.708545
3178.988818,500,5672.858962
-22.828755,2,5673.118718
2953.867233,500,5711.144472
692.224458,330,5736.067179
2966.635353,500,5773.693613
741.662631,276,5794.868975
1193.999179,384,5823.805242
294.079731,174,5837.081625
-737.148681,500,5875.127742
156.830942,500,5913.043732
2395.374298,500,5951.19713
-745.416914,500,5989.057494
1082.595882,500,6027.200957
-756.306339,500,6065.116451
3378.934558,500,6103.141211
4548.732922,500,6141.226069
4650.563361,500,6179.219043
-759.768203,500,6217.035203
3709.941883,500,6254.789777
580.374085,500,6292.693351
-772.685358,500,6330.623248
1248.957256,500,6368.584436
2312.477083,500,6406.862496
-825.086859,500,6444.635447
2205.864203,500,6482.624944
148.31799,500,6520.632321
1994.037311,500,6558.720157
2202.421245,500,6596.650055
1588.657815,500,6634.624653
-769.543502,500,6672.543126
2107.354338,500,6710.32303
2666.6871,500,6748.197798
1683.782482,500,6786.278184
3029.69666,500,6824.470819
2778.788183,500,6862.544749
-753.235204,500,6900.589873
551.734423,500,6938.430867
-760.537423,500,6976.643864
3043.166347,500,7014.782857
781.854758,500,7052.417238
1223.405074,500,7090.127609
860.856359,500,7128.102207
-777.30452,500,7166.217857
-791.982426,500,7204.08269
2938.301445,500,7242.112418
1825.741337,500,7280.318958
1116.418361,500,7318.383452
2380.803692,500,7356.267655
247.117772,210,7372.388942
2718.068413,500,7410.470323
1049.118088,500,7448.541274
2566.718562,500,7486.695167
2626.903935,500,7524.856511
2244.780409,500,7562.714888
-748.860529,500,7600.738655
1231.910039,500,7638.894038
1234.735498,500,7677.143292
2358.395993,500,7715.121863
698.226691,500,7752.686711
-785.427311,500,7790.375725
-758.180799,500,7828.287742
860.42412,500,7866.216645
1201.036743,500,7903.896224
-729.785519,500,7941.907077
-734.241922,500,7979.993425
-746.131584,500,8017.825975
1238.612163,500,8055.653558
2824.24157,500,8093.727986
-737.225777,500,8131.757216
1895.975582,500,8169.929486
820.487563,500,8207.802267
1493.030473,500,8245.898051
-725.132105,500,8283.790699
876.159786,500,8321.810493
-728.799321,500,8359.827306
-739.53598,500,8397.70853
2081.125898,500,8435.812757
2268.86537,500,8473.727258
2648.20656,500,8511.646725
2587.490018,500,8549.589536
2538.831814,500,8587.561153
2889.496141,500,8625.508433
709.308326,500,8663.39214
933.80307,479,8700.029713
-717.480811,500,8737.784287
283.978742,255,8757.279923
897.933474,311,8780.833322
2029.70374,500,8818.728452
-785.598756,500,8857.293089
1914.502976,500,8895.462877
-755.238188,500,8933.474723
2270.292112,500,8971.387238
2159.041487,500,9009.046948
2313.332151,500,9047.019061
2082.57691,500,9084.866512
-731.449835,500,9122.561984
514.388047,500,9160.430295
2444.150485,500,9198.318471
927.051598,500,9236.248369
3960.428916,500,9275.13261
1358.981501,500,9313.081876
736.714698,500,9351.021708
1882.028356,500,9389.221792
3456.448111,500,9427.047389
505.412994,149,9438.184134
-741.911894,500,9476.092674
4064.337161,500,9514.032008
1179.520356,500,9551.872505
1728.764548,500,9589.764982
2569.103176,500,9627.702826
-711.7886,500,9665.400284
-711.595132,500,9703.551197
-804.095869,500,9741.632081
1407.122307,500,9779.622572
2575.829022,500,9817.505286
2471.903211,500,9855.626896
-731.665032,497,9893.319386
609.52755,500,9931.131078
369.510912,500,9968.888134
1745.442046,500,10006.420202
671.208552,500,10044.223947
-734.764973,500,10082.083316
3252.323962,500,10120.004275
-724.341961,500,10158.058836
-726.947431,500,10196.420832
3113.459068,500,10234.422249
2682.79401,500,10272.507603
2717.338335,500,10310.554713
1495.556941,500,10348.447361
-724.638021,500,10386.556057
1570.53118,500,10424.204345
2569.991657,500,10461.936569
2219.115006,500,10499.707036
1917.420355,500,10537.430817
2413.762326,500,10575.230587
2380.937148,500,10613.078535
2538.458432,500,10651.321332
-86.327537,86,10657.897192
-747.498335,500,10695.577763
2676.537742,500,10733.482826
2318.886445,500,10771.46984
612.181439,500,10809.370434
-187.810545,92,10816.376407
1985.255153,500,10854.325675
-593.499919,383,10883.483951
2635.738265,500,10921.285212
301.782274,500,10959.223055
2233.874187,500,10997.068022
2649.826927,500,11035.023747
-818.629356,500,11073.236247
147.599859,500,11111.350904
2412.555009,500,11149.234611
2078.928785,500,11187.241989
753.093265,500,11225.244399
2404.111073,500,11263.477263
1511.68513,431,11296.397288
2688.857694,500,11334.596379
2808.935214,500,11372.39317
1654.891791,500,11410.559479
631.577816,500,11448.57083
147.949496,79,11454.615753
2543.45527,500,11492.616178
-713.358311,500,11530.371746
671.297933,500,11568.322006
2614.187824,500,11606.299583
-726.87178,500,11644.198687
-724.743035,500,11682.241328
2606.585496,500,11720.500514
-746.861608,500,11758.529745
2757.278076,500,11796.631488
2434.217265,500,11834.410399
2108.270511,500,11872.356687
272.141103,500,11910.255294
-737.31463,500,11948.166814
2927.16054,500,11986.187602
3000.702568,500,12024.261532
551.050993,500,12062.257485
563.725713,500,12100.275293
-718.508698,500,12138.40634
2120.355031,500,12176.68887
-736.555576,500,12214.990274
2834.942709,500,12252.744848
-722.796118,500,12290.761662
-748.501458,500,12328.806785
2758.582825,500,12366.836016
2811.909203,500,12404.754987
2858.569628,500,12442.593497
2792.484488,500,12480.515447
2743.753755,500,12518.462232
3654.271505,500,12556.555532
1524.230879,500,12594.659262
2941.435185,500,12632.971593
249.632647,500,12670.26675
3163.082779,500,12708.093838
2905.676963,500,12746.152372
3384.043807,500,12783.992373
-750.935692,500,12821.89396
3004.217505,500,12860.18096
-738.193482,500,12897.985697
-738.229939,500,12935.953838
1604.414593,500,12973.880755
2728.241069,500,13011.970579
-757.658013,500,13049.942692
4043.744907,500,13088.039966
3761.120305,500,13126.027974
755.064286,500,13164.064157
