#{"t_start": 1716301935.6148045, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
1015.248162,443,3068.88096
-793.161421,500,3105.025957
243.829338,294,3126.381956
1302.657061,500,3163.373453
-759.182195,500,3199.49195
1996.994749,500,3235.697447
-744.411271,500,3272.408445
-23.527133,6,3272.903945
433.93019,187,3286.388444
4.44056,239,3303.668442
827.287615,500,3339.776439
2714.6873,500,3376.375937
-10.405575,12,3377.306437
2595.298182,500,3413.328434
397.255803,500,3449.444932
-767.028176,500,3486.123429
-59.687114,156,3497.445428
2281.897918,500,3533.390425
831.821413,224,3549.554924
-80.800669,193,3563.595923
-329.499995,172,3576.052922
808.787813,232,3592.834421
-719.892263,500,3629.715418
-771.342764,500,3665.930416
1076.647563,416,3695.989915
1168.603217,500,3732.325411
1245.46121,500,3768.249908
-740.555136,500,3804.477906
-733.790652,491,3840.392903
-737.987591,500,3876.6034
2313.207303,500,3912.640397
1770.779708,500,3949.306395
1148.257991,500,3985.298892
3963.1287,343,4010.15589
-430.169883,271,4029.838889
1488.328067,500,4066.203389
584.575182,500,4102.348883
-731.473964,500,4138.511381
1209.500716,451,4171.733378
-620.409112,379,4199.072902
2521.942594,248,4216.971375
-24.240341,3,4217.257875
1848.514674,437,4248.938372
447.161891,308,4271.968872
1058.97451,432,4303.104369
3646.898766,500,4339.530866
136.190643,294,4360.869364
1281.155066,401,4390.274862
2223.255913,132,4399.784861
-69.123376,207,4414.85336
617.460913,500,4451.069858
-38.071915,64,4455.840357
-666.314778,453,4489.055355
1791.816096,500,4525.122852
386.120731,265,4544.313351
3243.114808,476,4578.677848
585.98397,500,4615.440845
1774.755974,500,4651.415343
-166.046977,94,4658.304342
1677.741142,500,4694.337339
4952.039511,500,4730.832837
-733.725527,500,4767.022834
-723.428928,500,4803.110332
3795.184017,500,4839.936829
658.523375,500,4876.176826
-727.394267,500,4912.377324
340.506938,360,4939.119822
-278.825824,160,4950.828321
2795.33197,171,4963.12332
-68.393251,220,4979.062819
2088.664115,271,4998.716317
96.358664,177,5011.611316
174.447354,109,5019.552316
2667.217053,500,5056.216313
2017.195845,500,5092.55831
2968.004367,500,5128.626807
3717.128893,500,5165.363805
2170.100123,500,5201.560302
5014.023602,500,5237.6213
474.196798,139,5247.729799
3546.231988,500,5284.349796
534.711339,500,5320.441294
856.237888,500,5356.491791
500.422738,500,5392.876788
-722.93958,500,5429.044285
461.419764,500,5465.105783
3749.044046,500,5501.86178
1236.458969,500,5537.732777
-734.224992,500,5573.771775
2142.252291,500,5610.634272
5264.547623,500,5646.846269
-703.248476,500,5682.837266
250.469434,500,5719.915764
-719.312261,500,5756.152261
923.42788,500,5792.410259
3919.345248,231,5809.111257
621.156325,153,5820.161256
4225.309016,222,5836.790755
-696.251119,500,5873.004253
5911.425192,500,5909.35275
677.645384,500,5945.940747
-727.344307,500,5982.104744
-690.294784,500,6018.140742
169.614271,500,6054.689739
728.028598,500,6090.839736
618.193757,500,6127.001734
-708.717625,500,6163.507731
676.835197,500,6199.589229
3534.685299,455,6232.506726
435.775775,410,6262.086724
1362.95989,500,6298.456721
1700.743571,500,6334.869719
-662.914291,459,6368.191216
3004.711982,500,6404.613213
1912.485664,500,6440.803711
1282.599245,500,6476.948208
-720.784246,500,6513.556705
-708.022162,500,6549.906703
1029.207184,375,6576.881701
1885.726177,500,6613.712198
2527.528117,500,6650.185195
1269.857961,500,6686.298193
-631.35447,407,6715.80319
-776.305976,500,6752.337688
-727.467667,500,6788.416185
686.111031,500,6824.585682
580.376026,500,6861.15418
656.863536,500,6897.275177
793.599904,500,6933.424175
-729.851685,500,6969.918172
491.0808,500,7006.175669
1062.427483,500,7042.436666
2078.281654,500,7078.809164
3455.970033,500,7115.099661
-716.275631,500,7151.566658
5755.891803,500,7188.028155
2878.797502,199,7202.411155
5232.707856,500,7238.667152
200.004495,425,7269.347649
373.759869,500,7305.813147
701.972802,500,7342.011644
3038.376594,181,7355.274143
