#{"t_start": 1716200444.0937002, "env_id": "manipulator_mujoco/UR5eEnv-v0"}
r,l,t
-21.41753,1,1.667805
-25.65387,4,2.029378
-205.428141,136,11.868334
-32.721188,9,12.65704
-25.665476,4,13.070763
-65.193685,32,15.62462
-27.088485,5,16.122279
-143.055201,87,22.654929
-21.418209,1,22.844159
-21.418142,1,23.026932
-31.329204,8,23.756038
-113.619395,69,29.054473
-54.97827,25,31.091797
-27.087369,5,31.57704
-29.901673,7,32.223203
-25.65097,4,32.632456
-24.25488,3,32.970685
-56.304975,26,35.033837
-85.458248,47,38.69228
-41.305756,15,39.948845
-29.851616,7,40.595008
-21.418043,1,40.779271
-25.657631,4,41.204913
-98.70312,57,45.697258
-32.736893,9,46.494905
-21.4182,1,46.686618
-43.807607,17,48.090693
-31.330358,8,48.828739
-32.736589,9,49.629365
-32.73337,9,50.434957
-53.579724,24,52.384869
-34.197986,10,53.258504
-35.51206,11,54.216077
-53.64115,24,56.183868
-25.668131,4,56.610007
-25.672939,4,57.013797
-162.367039,225,74.049446
-43.400681,17,75.471899
-72.688622,38,78.481198
-32.731896,9,79.273381
-25.660731,4,79.682137
-36.945038,12,80.712718
-69.841664,36,83.58047
-27.062055,5,84.087566
-28.508225,6,84.654759
-28.497541,6,85.227911
-22.834947,2,85.487171
-42.380314,16,86.780489
-67.27419,34,89.386497
-31.3295,8,90.08183
-56.148947,26,92.114684
-22.834195,2,92.374937
-31.327488,8,93.088149
-29.915737,7,93.714446
-25.669884,4,94.128666
-104.961279,60,98.779447
-22.836191,2,99.054103
-27.08883,5,99.54481
-104.309133,70,104.908804
-32.716779,9,105.724329
-186.975568,116,114.712
-25.672631,4,115.123736
-50.916071,22,116.881438
-167.591189,180,130.803984
-43.986022,17,132.226435
-162.795245,500,172.172797
-21.418114,1,172.358551
-317.080227,500,210.145904
-299.325008,500,248.096662
-69.463912,35,250.836273
-28.502927,6,251.402968
-21.418146,1,251.592695
-37.045152,12,252.647117
-34.119913,10,253.540123
-151.374284,93,260.758668
-352.100067,500,298.50778
-400.82402,460,333.22226
-150.006952,204,348.263301
-266.98527,352,374.036795
-121.292171,109,382.104143
-24.239425,3,382.393203
-21.417674,1,382.530779
-48.110891,20,384.047104
-21.417513,1,384.19014
-25.66398,4,384.585984
-109.512451,137,394.809856
-122.292626,143,405.377422
-52.490104,23,407.12221
-62.342786,30,409.406378
-165.011136,334,433.755933
-56.940754,26,435.708327
-27.083242,5,436.140923
-58.340467,27,438.220464
-37.072384,12,439.170587
-29.910039,7,439.76013
-115.363864,69,444.924464
-25.650096,4,445.292494
-102.478969,103,452.932709
-36.801593,12,453.903195
-73.715018,37,456.699425
-29.895374,7,457.286484
-25.653761,4,457.651535
-100.700953,83,463.853901
-21.418223,1,464.004888
-34.126211,10,464.794587
-40.944397,15,465.938409
-28.475972,6,466.458915
-21.418569,1,466.604935
-100.817941,58,470.903084
-35.644382,11,471.790129
-139.444921,173,485.523445
-24.239542,3,485.819955
-106.933682,246,503.843473
-164.604579,170,516.304826
-38.500949,13,517.292696
-21.417749,1,517.431762
-29.914312,7,518.004418
-152.067035,153,529.19679
-7.072356,155,540.810831
-21.417699,1,540.952381
-27.080242,5,541.3815
-141.876061,179,554.60027
