#{"t_start": 1716189071.667614, "env_id": "manipulator_mujoco/UR5eEnv-v0"}
r,l,t
182.774888,175,2688.960058
66.085278,111,2697.423746
-137.289617,177,2710.787045
162.83557,110,2719.085343
114.451931,185,2733.060038
-2.069639,155,2744.67706
138.269652,89,2751.462512
7.39186,127,2761.091379
228.912213,183,2774.98692
42.565424,148,2785.902086
113.473167,156,2797.612486
139.763844,184,2811.336995
135.584789,115,2819.926385
35.646359,74,2825.504293
58.948082,162,2838.334857
30.323209,164,2850.601549
-292.979334,500,2887.856107
123.835605,129,2897.506499
275.313884,130,2907.162518
13.949412,111,2915.469921
211.624365,207,2930.851899
39.704253,123,2940.143444
-208.307723,306,2962.880039
29.974365,109,2971.133918
-37.874937,104,2978.86478
111.562912,261,2999.372164
-38.373818,165,3011.641829
28.076757,103,3019.439991
139.08738,100,3026.941339
207.443976,180,3040.372444
2107.466077,500,3077.520302
631.065397,313,3100.818875
128.552978,300,3123.326655
-79.090717,97,3130.609874
163.060289,116,3140.113242
411.305256,191,3154.328924
879.929986,500,3191.44504
303.272605,138,3201.835211
-259.516876,500,3239.074486
474.99856,261,3258.349196
430.979896,500,3296.326513
210.180349,500,3333.315658
-179.628354,273,3353.570096
33.502264,197,3368.317802
-238.533249,362,3395.337562
524.954658,500,3432.440093
1096.134167,500,3470.188119
-165.628091,269,3490.323112
6.534269,147,3501.264527
-21.417615,1,3501.406077
613.992676,399,3531.110454
-105.167502,253,3550.008776
30.972236,242,3568.163143
277.871587,272,3588.382507
249.054406,190,3603.314497
206.571177,193,3617.647079
443.848952,500,3654.920695
1477.681364,500,3692.265375
833.50019,500,3729.474117
-200.116863,311,3753.413187
-114.910089,201,3768.462087
900.973904,500,3805.803586
856.687056,500,3843.169891
1413.413138,500,3880.31793
-115.55963,162,3892.429
829.851069,267,3913.129123
459.661325,500,3950.494774
274.203957,226,3967.278955
-115.264404,156,3978.861042
1468.941729,500,4016.084381
187.271759,160,4028.0746
455.717925,220,4044.423468
1161.75143,500,4082.303302
-104.373298,133,4092.227765
225.047926,182,4105.957674
1649.249646,500,4143.097471
1268.07635,500,4180.140245
748.031026,500,4217.981927
2720.395509,500,4255.029657
485.5011,221,4271.522911
-261.177315,500,4308.609368
642.903573,500,4345.943227
1705.449603,500,4383.884214
283.535798,391,4413.024272
442.261011,500,4450.116645
-113.2015,155,4461.691325
-102.55675,156,4473.388363
2035.534046,500,4510.633262
1398.232135,500,4548.869967
1611.541705,500,4586.334049
-27.069539,5,4586.770121
104.22934,500,4624.148582
119.863274,500,4661.56387
1673.144151,500,4699.115209
1898.922518,500,4735.722454
1340.028051,500,4772.089425
2467.734537,500,4808.415442
1109.787637,500,4845.620853
699.502247,500,4881.769914
1900.053988,500,4917.962553
2472.857427,500,4954.127352
2280.915487,500,4991.34232
1610.866233,500,5027.48223
-95.073146,115,5035.895175
1372.942778,500,5072.095651
1026.615923,281,5092.527399
2191.094583,500,5129.608407
809.796021,220,5145.551442
1875.934054,500,5181.731468
527.535139,249,5199.776297
3144.353913,500,5235.938383
1270.099779,500,5272.987511
2487.456427,500,5309.202939
-27.056023,5,5309.632024
-95.611759,97,5316.73175
1156.74211,500,5352.875836
-142.107541,500,5389.07027
1268.294114,500,5426.19276
2274.904603,500,5462.347989
2740.088307,500,5498.403598
2027.178164,500,5534.647692
2345.765161,500,5571.715418
3326.981082,500,5607.943901
-81.845468,92,5615.306312
104.504953,500,5652.215105
1954.990176,500,5688.840574
3056.499113,257,5707.771658
1271.245626,500,5744.487783
2523.910556,500,5780.198273
2030.524251,500,5816.203027
-69.770964,71,5821.431454
2026.065085,500,5857.318427
1392.259995,500,5894.181739
2275.791805,500,5930.245461
2469.520892,260,5949.135047
1700.086364,500,5985.211933
2041.03868,500,6022.072298
-71.538338,81,6027.876547
213.402146,123,6036.752379
1972.132054,500,6073.4416
