#{"t_start": 1716255019.4491482, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.546618
-16.747718,4,1.892721
-183.595198,127,10.984249
-16.771047,4,11.349101
-30.106935,4,11.704714
-19.201931,1,11.844773
-32.657731,9,12.571893
-16.764001,4,12.92533
33.059682,35,15.509401
-25.057171,2,15.721975
-195.387895,85,21.915113
-17.603601,3,22.195234
-21.417983,1,22.331817
-30.290612,8,22.969536
-30.256164,110,31.07029
-24.256341,3,31.358357
-18.186388,26,33.333658
50.708829,46,36.760158
-42.570031,16,37.982453
-37.721131,7,38.557592
-21.417698,1,38.705599
-16.756043,4,39.06878
-2.095596,22,40.737268
1.960062,29,42.900292
-22.557131,2,43.107402
-25.121271,4,43.472948
-32.759063,9,44.19659
-19.201957,1,44.339018
-5.822989,17,45.639786
-102.531533,33,48.094249
-20.840586,17,49.391314
-32.838495,10,50.182007
-35.573765,11,51.075482
-52.903234,24,52.91414
-16.773072,4,53.26876
-16.773014,4,53.628346
-139.32601,212,69.07397
-12.460257,30,71.32737
-101.939732,99,79.320791
-26.341917,5,79.742046
-28.511464,6,80.255102
-28.489714,6,80.744905
-98.220925,31,83.06896
-39.734136,20,84.592732
-16.897861,9,85.308428
-54.355512,26,87.254688
-25.056421,2,87.466268
-31.301725,8,88.108458
-37.690361,7,88.6865
-25.139696,4,89.043107
-9.747327,60,93.487276
-18.403663,2,93.694882
-16.01651,5,94.119531
-82.576422,84,100.138628
1.614636,27,102.159066
-60.335767,16,103.384342
-88.36166,68,108.422026
-16.816955,4,108.772673
-75.564668,22,110.437994
54.578663,193,124.661249
-16.800508,4,125.014879
203.160649,463,159.068789
-49.929556,197,173.386188
-15.191792,6,173.882354
-274.458997,388,202.766471
-379.465515,403,233.929291
-266.817231,354,260.389181
-27.086974,5,260.863497
-80.089504,24,262.802482
-35.147422,15,264.023784
-226.594104,266,283.838776
-165.034127,310,307.024146
-151.352427,281,328.962883
-1.094053,23,330.777205
-183.493577,65,335.754296
-523.461251,389,364.743209
-22.835195,2,365.006939
-87.586183,273,385.461637
-25.056479,2,385.716427
-500.48074,500,423.675131
-182.524734,500,461.173425
-434.066237,500,499.382946
-224.444578,402,529.466015
-208.482499,500,567.963104
-35.169488,6,568.511425
-48.278743,20,570.114166
-138.064042,150,581.310511
-397.502742,500,618.678679
-319.595576,398,649.206759
-17.575731,3,649.53307
-55.555092,14,650.696261
-5.625625,18,652.128647
-35.875596,246,670.584264
-267.51121,341,696.003141
-17.576576,3,696.332927
60.453766,257,716.544259
-336.966544,500,753.695384
-318.478408,488,791.885535
9.712493,259,811.366271
-22.826446,2,811.620565
12.060324,343,837.369724
179.114813,307,861.372607
-159.469546,55,865.537648
331.189899,500,902.837276
-222.889758,369,930.490654
-333.850836,488,968.010803
-16.015874,5,968.486608
886.436198,500,1005.957586
-251.049481,105,1014.752053
-287.09637,500,1052.457954
-344.705603,239,1070.512265
629.850386,417,1103.011119
22.090134,70,1108.41584
-106.95775,205,1123.844276
202.382103,294,1146.144587
-15.212474,6,1146.712276
911.709856,407,1178.37375
375.68558,236,1196.218469
983.270086,500,1233.883642
-161.719134,189,1249.067224
-27.080102,5,1249.547002
-57.698182,84,1255.95946
-13.50097,8,1256.658269
327.116531,322,1280.93382
-423.759211,251,1299.836934
-332.143958,500,1338.140821
-14.412436,7,1338.77705
-224.044316,268,1358.86372
959.360459,500,1396.395787
-887.031607,489,1433.845408
1663.521261,452,1467.790056
-335.263089,500,1505.984676
-561.657794,370,1533.774141
-16.758815,4,1534.178923
-345.743247,500,1572.538934
-507.254757,374,1600.322936
-317.091728,211,1616.104999
-182.475093,341,1642.359268
-115.030715,269,1662.376901
-357.216511,239,1680.348765
617.826238,307,1703.222725
-344.98811,267,1724.170612
-139.033001,198,1739.019937
-265.979301,221,1755.550973
-605.228326,299,1777.87264
540.368352,295,1800.618957
-66.039981,298,1822.86811
-195.649938,240,1840.704882
175.642775,396,1870.996053
408.569311,322,1895.186453
-366.800062,500,1932.564057
391.266916,218,1949.846053
213.079529,398,1979.610759
110.813276,249,1998.535726
-7.675916,15,1999.783847
-46.601546,209,2015.520715
-173.150669,268,2036.582339
104.685703,201,2051.644734
-129.274112,361,2078.643506
-351.835628,219,2094.901871
-23.855374,3,2095.231162
628.753427,500,2133.255425
-80.268095,283,2154.72382
1074.435389,357,2182.250548
-219.596393,500,2219.730466
743.699224,409,2250.365827
1852.988978,500,2288.816728
722.739016,500,2326.184895
-728.832436,500,2364.503185
135.902014,302,2386.898855
999.14438,500,2425.305551
1499.557147,500,2462.644416
-3.64506,59,2467.144709
0.693155,431,2500.237077
57.478778,500,2537.651435
-10.406922,12,2538.678044
-764.757883,461,2574.359037
-153.264504,259,2593.863116
677.839215,500,2631.150825
-133.468576,318,2655.904666
2004.515389,500,2693.359254
1963.903427,500,2731.837966
2059.188398,500,2769.166897
-749.304042,500,2807.188182
-784.439334,500,2844.584162
-273.003623,162,2856.80811
-722.337331,500,2895.043954
138.533714,500,2932.525362
270.703607,142,2943.34126
-745.502788,500,2981.557237
2742.947038,500,3018.818125
750.761038,500,3056.999832
2532.554689,500,3094.211054
453.173612,500,3132.709634
2479.696606,500,3170.106608
-26.963049,5,3170.583904
-768.74792,500,3209.083974
506.501615,500,3246.174009
-508.476301,332,3271.895852
-73.865531,250,3290.711552
381.274469,500,3328.245606
-632.259426,338,3354.556993
-41.669005,144,3365.316272
481.635573,187,3379.347091
-419.003545,496,3417.425491
-167.202013,220,3433.86067
-21.285214,1,3434.043444
-26.338459,5,3434.517263
-177.170835,175,3447.621303
-28.97775,7,3448.263989
422.875421,206,3463.751529
-157.056317,158,3475.693867
-416.738279,213,3491.7635
-60.240164,182,3506.358035
-168.010209,273,3526.644861
-639.314217,313,3549.982209
-13.60286,8,3550.709329
1878.374839,424,3583.422246
-77.888021,125,3592.865359
-27.585818,3,3593.197131
-16.008499,5,3593.677904
-37.013894,153,3605.244266
1587.800969,500,3642.62187
29.508332,249,3662.0887
-452.594184,220,3678.622716
-811.899105,500,3715.722684
76.489665,500,3753.923761
-342.130763,399,3783.695917
115.645234,500,3821.601477
541.144706,500,3858.868326
504.368716,500,3897.060462
-311.731082,500,3934.50909
339.26486,500,3972.8393
546.121763,500,4010.187105
1653.078247,500,4048.271962
912.958849,500,4085.68185
523.469436,500,4123.528803
3661.676587,500,4160.805089
-727.04737,500,4198.968419
661.183799,500,4236.471183
2346.255676,500,4274.66034
61.76008,500,4312.233134
932.792385,500,4350.598608
1841.95339,500,4388.068095
-811.205259,500,4426.035243
-770.098355,412,4456.933838
-260.324094,203,4472.164602
-198.725302,393,4502.438886
-231.521453,500,4539.702754
-293.083671,500,4578.324012
226.224984,372,4606.052882
-42.421995,500,4643.405654
1635.450092,500,4681.399124
1242.765294,500,4718.854208
-196.986486,500,4757.009592
-65.570502,18,4758.467804
232.336736,500,4795.827528
1621.367419,483,4832.933457
-652.787678,400,4862.929609
-812.202697,482,4899.84283
-210.376329,500,4937.294439
-793.117446,500,4975.374825
1991.421619,500,5012.769812
-154.509311,500,5050.97536
1457.438658,500,5088.38177
-324.828721,500,5126.560497
230.856048,500,5163.958466
3300.918556,500,5202.10491
507.148424,500,5239.425397
455.721264,500,5277.924474
661.929267,500,5315.512665
2003.665664,500,5353.466402
1299.922986,500,5390.604613
2411.235666,500,5427.971787
347.124778,500,5466.271701
2661.808034,500,5503.620996
-881.29362,500,5541.957166
-797.874287,500,5579.260768
-14.23429,7,5579.90544
2921.452868,500,5617.747428
1688.684214,500,5655.156322
1282.51379,500,5693.559542
-798.973663,500,5730.608353
3223.831444,500,5768.983263
740.371339,500,5806.252099
-692.690104,409,5837.715402
3133.743842,500,5875.002116
-812.652221,500,5913.361134
-720.383822,500,5950.601162
4374.646689,500,5988.986005
4121.80101,500,6026.130176
-45.356046,10,6026.976495
545.665053,500,6065.339485
-710.503166,500,6102.699707
-760.763412,500,6140.9877
-764.992732,500,6178.304215
68.011163,500,6216.321526
90.737485,500,6253.58142
1274.550658,500,6291.93249
1766.278834,500,6329.216722
-800.003624,500,6367.559348
238.100511,500,6404.729346
-842.759555,500,6443.160379
-747.942452,500,6480.553381
2899.345126,500,6518.959581
-768.038995,500,6556.212026
-9.753538,500,6594.520879
1976.57915,500,6631.785244
-815.99577,500,6669.806031
1929.335871,500,6707.059469
-768.946962,500,6745.526759
2161.617143,500,6782.862643
1729.217158,462,6817.331275
2332.503989,500,6855.437984
-295.434912,392,6884.844097
2027.560943,500,6923.160897
1241.413257,500,6960.249442
2056.528042,500,6998.643722
24.101222,500,7036.001957
1040.120558,282,7057.726631
2388.199995,500,7094.993479
-671.545998,445,7128.051081
-354.349739,202,7144.343717
918.614832,227,7161.30437
2206.366166,500,7198.626348
-814.575699,500,7236.818981
2535.270849,500,7274.376876
1774.21903,500,7312.593846
1031.683882,313,7335.836828
-759.103426,500,7373.928639
-800.982006,500,7411.2829
2654.035405,500,7449.415437
2438.709019,500,7486.646028
2830.712622,500,7524.916142
-392.579881,500,7562.332983
-733.83554,500,7600.63687
-741.403296,500,7637.955371
2890.991813,500,7676.128138
-738.29252,500,7713.408893
674.820187,500,7751.683476
1661.438226,500,7789.001978
3694.844175,500,7826.235053
456.680996,169,7839.794038
3051.232176,500,7877.299782
1252.767772,500,7915.261962
3039.118478,500,7952.382791
-739.663995,500,7990.467649
-11.734478,10,7991.312974
-748.31283,500,8028.387115
2929.94758,500,8066.461046
3258.646364,500,8103.904211
-733.692514,500,8141.868875
866.883866,484,8177.8429
1230.953652,500,8215.994807
-735.312822,500,8253.086332
3591.35198,500,8291.502465
464.7512,500,8328.899936
3450.582298,500,8366.247243
806.218881,500,8404.742844
1214.811162,500,8441.950093
1214.148044,500,8480.038923
1358.777068,500,8517.434904
441.818635,500,8556.056657
2012.419616,500,8593.394528
1771.837236,500,8631.785332
-736.40598,500,8669.049696
2195.62868,500,8707.3213
-739.609405,500,8744.782344
2393.059843,500,8782.982428
2966.683556,500,8820.332716
2343.947014,500,8858.7265
2122.305429,500,8896.212873
-786.118112,500,8934.71046
-788.097328,500,8972.145181
-781.642336,500,9010.907987
-756.579946,500,9048.293041
2756.644747,500,9086.403726
2615.017138,500,9123.588623
2606.057107,500,9161.888041
2341.911455,500,9199.137506
-763.645484,500,9237.337589
283.79356,500,9274.62927
1688.501497,500,9312.907827
2893.773281,500,9350.119545
-770.060296,500,9388.191489
-785.987416,500,9426.406224
-772.919405,500,9464.437938
1689.594212,449,9497.903303
1955.397543,500,9536.328377
2715.237826,500,9573.534631
-766.802902,500,9611.306092
748.352259,500,9648.563006
2508.533171,500,9686.73329
957.9488,500,9724.05311
2234.253029,500,9762.151377
-763.505552,500,9799.330812
1133.135795,500,9836.825134
2824.218886,500,9874.888634
3020.773419,500,9912.167402
1074.959256,500,9950.429072
3113.717558,500,9988.02372
2938.192928,500,10026.32711
3056.619015,500,10063.477241
3000.21423,500,10101.855131
1198.01753,500,10139.304752
-746.355043,500,10177.757639
3571.433921,500,10215.096503
3084.048281,500,10253.107358
1404.328394,500,10290.618068
3779.686431,500,10328.938842
3905.584212,500,10366.283171
944.815732,500,10404.650133
3218.364082,500,10442.198094
4477.894837,500,10480.246198
-748.315828,500,10517.683402
855.086877,500,10555.788126
-750.577545,500,10593.142387
1458.084238,500,10631.380218
1265.783397,500,10668.750371
1266.208756,500,10706.94251
2541.884372,500,10744.422923
3018.709228,500,10782.973157
2887.95833,500,10820.285697
123.784922,177,10833.471687
3517.98609,500,10871.869941
874.411046,219,10888.342868
2167.975884,446,10921.546987
3266.399668,500,10959.870739
911.181966,500,10997.234437
-746.727532,500,11035.238834
1197.295471,500,11072.61048
-743.82347,500,11110.868672
3165.501257,500,11148.133037
3210.203127,500,11186.539237
1124.35783,500,11224.073788
744.294419,500,11262.490419
-755.678234,500,11300.034903
-746.39863,500,11337.877884
-753.410646,500,11375.172544
3283.512445,500,11413.503748
1141.643006,500,11450.843606
1930.030482,500,11489.22845
1104.811803,500,11526.445631
3161.666657,500,11564.79372
-763.665057,500,11602.146989
-774.134212,500,11640.625205
-755.300252,500,11678.273493
3302.990519,500,11716.429374
3202.295812,500,11753.751351
416.876828,215,11769.869657
1085.041541,500,11808.193908
1504.99905,500,11845.60181
1585.203576,500,11884.020923
2800.279792,500,11921.234627
1907.866689,500,11959.713341
3037.575679,500,11996.869432
-773.809648,500,12035.106766
2740.326928,500,12072.385037
717.271422,500,12110.86673
-770.315843,500,12148.257247
673.13815,500,12186.706161
2637.099843,500,12224.134426
805.598903,500,12262.421923
801.589518,500,12299.789594
-765.047192,500,12338.022954
3368.748268,500,12375.479528
2738.228588,500,12413.565875
557.267006,500,12450.970796
727.022656,500,12489.163927
2941.147961,500,12526.413392
2151.888223,500,12564.546921
2460.505544,500,12601.85996
3454.972196,500,12639.702444
2130.507673,500,12677.049255
563.038055,500,12715.313906
-774.775016,500,12752.697966
-738.463341,500,12790.631837
1790.74908,500,12827.924015
1632.153849,500,12866.515968
-748.169887,500,12903.758976
-745.856315,500,12942.09465
394.596257,469,12977.350993
2943.167728,500,13015.888809
525.483289,500,13053.213271
3029.197327,500,13091.377595
953.958729,359,13118.083334
989.092095,460,13152.295684
664.049754,500,13190.539475
1613.381167,488,13227.010663
2858.460091,500,13265.289717
-755.585231,496,13302.196481
-752.83629,500,13340.537619
-220.015789,98,13348.023868
1303.292532,500,13385.327966
2855.17756,500,13423.436165
-774.466968,498,13460.432827
972.821202,500,13498.347328
740.85503,500,13535.678246
-739.690716,500,13573.748203
-768.925913,500,13610.876481
1544.135371,500,13649.357678
803.917737,500,13686.702005
-113.214953,77,13692.546773
-94.852641,85,13698.900126
782.710175,500,13736.96611
2947.380241,500,13774.221038
1801.073837,500,13812.510522
856.978826,500,13849.837466
948.209862,500,13887.956096
912.273631,500,13925.104738
-771.872543,500,13963.085792
-768.927799,500,14000.588059
3234.104365,500,14038.549742
1193.663496,500,14075.759971
1661.959992,500,14114.040514
850.701725,500,14151.238326
-749.253588,500,14189.407616
892.384526,500,14226.747971
2623.88442,500,14264.803028
1471.633422,500,14302.174176
927.200601,500,14340.35191
-771.631205,500,14377.581508
1886.53686,500,14415.832748
-755.351553,500,14453.230219
2807.952377,500,14491.739229
2697.294731,500,14528.909723
1677.432324,500,14567.304003
805.260519,500,14604.638398
967.519649,500,14642.924902
2815.520422,500,14680.285619
1264.853619,500,14718.13754
-760.597701,500,14755.187345
2947.996993,500,14793.388918
2736.42,500,14830.829103
861.708644,500,14869.156334
1990.679237,500,14906.167895
2664.952321,500,14943.255446
2512.582012,500,14981.319443
2347.634034,500,15018.380175
1312.12163,500,15056.350302
948.156044,500,15093.308721
2558.974459,500,15131.258484
2052.009822,500,15168.137933
2868.978922,500,15181.921909
2870.824468,500,15188.652728
2849.31371,500,15195.486357
2864.987813,500,15202.25244
2863.630719,500,15209.091037
2820.539247,500,15215.93907
2859.940983,500,15222.761276
2830.221627,500,15229.516929
2849.998219,500,15236.449892
842.327414,500,15243.220941
