#{"t_start": 1716272578.2132745, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.687671
-16.747718,4,2.031864
-180.418941,131,11.526131
-16.767832,4,11.890188
-22.528347,1,12.025281
-12.785618,9,12.73303
-25.655351,4,13.089636
49.425396,35,15.7319
-18.383616,2,15.938016
-187.122026,87,22.136907
-22.528223,1,22.273987
-19.201763,1,22.412556
-31.315596,8,23.063189
70.774776,110,31.143947
-17.60943,3,31.432014
-31.151507,8,32.067746
-41.552195,18,33.445995
103.921888,46,36.828788
-42.54576,16,38.031713
-37.720403,7,38.597917
-21.417698,1,38.734496
-16.756582,4,39.088123
-1.147356,23,40.825461
-26.476406,28,42.913942
-22.555219,2,43.120555
-25.127339,4,43.469711
-32.707609,9,44.179944
-19.201985,1,44.315534
-5.778564,17,45.610111
-99.954647,32,47.98441
-38.971787,28,50.064445
-34.177725,11,50.940067
-52.743466,24,52.814981
-25.663883,4,53.169105
-16.773014,4,53.524221
-10.225066,12,54.47335
-102.303108,107,62.333092
-46.981938,92,69.086758
-21.284482,1,69.224334
-18.623049,30,71.407182
-1.447458,109,79.73677
-21.417719,1,79.871863
-27.709186,6,80.370019
-18.384605,2,80.579116
-38.877369,29,82.777857
-32.831204,9,83.51491
-70.259994,20,84.985538
-56.914272,26,86.931476
-22.83244,2,87.138089
-31.302381,8,87.772332
-37.693861,7,88.331085
-25.139638,4,88.681728
-14.980687,60,93.13136
-18.387224,2,93.340953
-27.0847,5,93.769079
-76.096745,69,98.858417
-11.926458,10,99.642156
-150.303193,115,107.980684
-32.648975,5,108.418251
-2.331909,22,110.070659
-241.966401,251,128.715999
-37.617931,14,129.805685
-13.51556,8,130.442908
-15.926426,5,130.860107
-29.913952,7,131.425313
-18.321314,53,135.306759
-15.784186,13,136.330388
-15.919798,5,136.771924
-42.764805,9,137.494573
-45.290605,10,138.28626
-351.171139,500,174.759435
-176.716616,117,183.266333
-30.28276,16,184.468268
-106.859923,76,189.925135
-37.722116,7,190.502762
-69.846453,79,196.343552
-247.397613,286,217.114131
-32.730184,9,217.841747
-25.664533,4,218.208286
-22.528461,1,218.355299
-14.348735,7,218.921002
-17.604869,3,219.202612
-27.586853,3,219.480745
-37.87524,33,221.913913
-22.832169,2,222.122016
-11.180872,11,222.986712
-164.183566,82,229.126995
-36.919149,26,231.584996
-183.201309,160,243.04259
-193.154386,222,259.11073
-5.010109,18,260.469112
-171.054951,213,275.841927
-29.890824,7,276.405639
25.077953,227,292.771285
-18.402704,2,292.978892
-15.261493,27,295.006283
-273.754904,298,316.426997
-188.042036,355,342.333104
-392.339269,261,361.561534
-16.079717,10,362.34577
-94.932258,34,364.855424
