#{"t_start": 1716272523.6644309, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.669295
-16.737752,4,2.026398
-192.711546,136,11.755591
-12.696323,9,12.47079
-30.109663,4,12.82243
-27.801888,34,15.390691
-24.253118,3,15.671804
-36.33086,87,22.02317
-19.193235,1,22.179124
-22.528349,1,22.327627
-40.217642,8,22.970313
5.275521,110,31.016801
-24.256341,3,31.289971
-18.271617,26,33.233422
-42.703298,47,36.787069
-39.840611,14,37.906057
-21.28524,1,38.043137
-14.321142,7,38.609337
-21.417698,1,38.747906
-30.116916,4,39.100539
-52.227282,23,40.839864
-24.429556,28,42.982482
-18.383514,2,43.187108
-16.766225,4,43.550171
-31.69205,9,44.255934
-21.285692,1,44.398974
-43.802367,17,45.76878
-25.698639,32,48.218337
-5.341275,18,49.604535
-45.23231,10,50.424528
-13.357105,11,51.29866
-50.729076,24,53.120432
-25.663883,4,53.482998
-25.675757,4,53.841591
101.125351,128,63.102428
-67.197525,70,68.215606
-39.57669,14,69.316218
-22.850451,30,71.547739
-110.801091,98,78.751385
-15.205972,6,79.266428
-15.230482,6,79.778491
-28.498133,6,80.30595
-22.567804,2,80.512563
-6.710956,16,81.725422
-32.735433,10,82.516114
-50.679263,22,84.151636
-45.18188,10,84.953255
-59.953377,28,87.041736
-31.303436,8,87.713725
-29.881365,7,88.292841
-30.112858,4,88.651431
-95.582593,60,92.97938
-22.570894,2,93.18649
-15.965636,5,93.613126
-79.633763,69,98.676637
-32.715655,10,99.464847
-111.561453,116,107.940455
-25.136089,4,108.290604
-75.546044,22,109.986223
-123.307034,192,124.454604
-15.968021,5,124.87379
-316.234921,307,147.129404
-267.82538,393,175.651448
-18.382903,2,175.864518
-340.548385,381,203.743878
-315.121337,427,235.262809
-66.825706,33,237.756073
-447.318823,288,258.723331
-31.454561,9,259.42214
-248.245703,306,281.83867
-395.235857,282,302.247179
-119.391091,134,311.89641
147.598606,465,345.789404
-7.066637,26,347.729879
-27.583344,3,348.014468
-365.348942,371,374.657627
-10.241608,22,376.368646
-173.805822,214,392.005679
-21.285105,1,392.138289
-262.153267,360,418.067739
-71.317845,37,420.781026
-105.554244,64,425.461608
-25.104945,4,425.813744
-268.945722,117,434.272465
-17.81776,39,437.131276
-29.796864,7,437.690025
59.618669,94,444.523655
186.922374,343,469.741385
-271.61436,371,496.398448
-21.418119,1,496.532547
186.595571,364,522.97406
-343.204044,170,535.453297
-15.144387,6,535.953933
-206.263188,154,547.194481
-25.058796,2,547.405565
-85.676019,79,553.191725
-6.231994,17,554.504414
-22.001735,62,558.987326
-29.039483,67,563.854651
-30.25867,8,564.493363
-241.59468,239,582.241731
192.419552,349,607.685438
-104.220906,36,610.346575
-74.438607,82,616.405406
-40.727007,32,618.802814
-19.193195,1,618.94387
-19.19302,1,619.077967
-285.377594,500,655.482602
-26.942688,83,661.602522
-151.32788,256,680.532456
103.057928,182,693.688649
-60.494597,281,713.920838
-45.329279,18,715.298593
-21.775027,3,715.577219
326.241721,243,733.177081
-185.574637,180,746.152485
-220.538388,272,765.888011
-25.05665,2,766.105054
-59.488429,42,769.169981
-37.05886,39,772.058591
-99.92995,288,793.211603
-248.908543,302,815.158786
-29.835609,7,815.758756
-26.38233,5,816.177445
-13.467888,8,816.814171
-43.414499,198,831.09978
-110.175205,185,844.644362
-55.007953,26,846.61712
-28.963056,7,847.180836
-381.016624,294,868.665124
-280.74333,302,890.435491
191.974919,133,900.081741
23.276465,270,920.16841
-434.143877,296,941.529525
-49.282416,237,958.682387
24.978833,165,970.579031
-386.16901,263,989.718558
-173.53323,259,1008.555119
-355.222052,220,1025.107511
661.909711,279,1045.571647
-21.418121,1,1045.711707
-83.489693,277,1065.992572
-0.118559,24,1067.78802
10.620409,48,1071.291507
-323.555534,179,1084.336936
-53.026429,24,1086.177581
-345.028516,242,1103.750126
-66.985332,59,1108.012515
-14.322248,7,1108.571265
-83.984354,66,1113.397866
-152.037183,169,1125.68837
-27.586157,3,1125.99034
-23.852951,3,1126.28238
-60.309012,16,1128.061438
-46.96746,78,1133.878392
-14.807431,9,1134.612961
-698.788451,500,1170.915283
-173.322239,82,1176.984047
-606.100216,335,1201.422008
477.428136,115,1209.948275
30.150429,45,1213.267992
-26.126539,8,1213.947432
67.735732,114,1222.296886
-70.830064,20,1223.798805
-27.678752,6,1224.295968
-23.658613,329,1248.671349
-22.528416,1,1248.809422
-13.548823,26,1250.789134
-25.115477,4,1251.138787
-71.610386,72,1256.293684
-27.645254,6,1256.795317
-7.664118,18,1258.148236
-118.619091,127,1267.740349
579.191618,500,1304.253755
-181.171045,86,1310.673165
-4.492732,22,1312.357856
-26.061284,22,1314.061921
-150.514831,187,1327.73464
-72.114273,313,1350.871833
-164.588649,168,1363.695753
100.399191,334,1388.062197
-106.404554,125,1397.122875
-279.336256,151,1408.110123
-214.285484,249,1426.388928
-13.979575,59,1430.80578
-27.018074,5,1431.227453
-112.258663,256,1450.183706
-101.337841,59,1454.561818
-45.876681,88,1460.993148
33.550421,54,1464.845291
-57.714831,15,1466.008483
-144.295218,183,1479.830206
-20.234758,49,1483.509012
-36.130168,12,1484.473041
-17.572098,3,1484.757134
-104.18624,70,1489.959215
-284.522395,298,1511.742496
-581.950248,409,1541.760501
-12.800008,9,1542.47769
-25.110164,4,1542.831314
-39.734912,17,1544.188205
-91.315784,52,1548.081078
-234.515524,415,1578.56396
-24.251722,3,1578.846066
-2.393102,22,1581.048284
-576.30455,418,1611.351959
-12.700915,9,1612.062105
1107.719379,500,1648.853147
-131.250587,139,1659.102846
-27.586508,3,1659.385946
-525.664673,417,1690.088854
217.751959,135,1700.148827
-26.918768,7,1700.723469
-24.23834,3,1701.027925
-84.484888,80,1706.917889
292.500653,122,1715.95771
-833.963885,500,1752.287849
-243.214786,317,1775.434475
1203.317486,500,1812.08198
-54.941865,47,1815.572553
67.881548,500,1851.744249
200.534835,286,1872.473107
125.458483,293,1893.983222
-688.588495,500,1930.83287
-52.953245,13,1931.826202
-50.173136,26,1933.76767
142.959775,500,1969.84699
-136.086185,125,1978.99111
-19.20149,1,1979.125706
-65.451171,18,1980.539218
-230.967342,84,1986.560799
-18.385376,2,1986.766915
-32.632401,5,1987.191565
22.031388,47,1990.698524
-45.600231,18,1992.113527
-171.510312,261,2011.39957
-88.628622,237,2029.056051
-28.477979,6,2029.546261
772.679805,500,2065.81928
84.793054,46,2069.310346
-27.712984,6,2069.818436
58.602169,195,2084.664284
-243.739502,146,2095.368929
-135.719111,46,2098.713976
-124.608858,174,2111.614879
-22.528408,1,2111.750966
-201.762846,255,2130.37396
-405.337901,224,2146.946219
-44.249833,241,2164.450721
-87.576899,27,2166.510892
-786.369183,500,2202.339395
-506.86746,275,2222.506027
213.798532,500,2259.032842
179.187574,230,2275.499809
-144.866932,50,2279.156761
-227.979072,130,2288.639112
-225.468442,259,2307.404649
-72.91233,45,2310.764099
-23.852555,3,2311.046205
-78.936093,153,2322.106964
-332.479712,195,2336.170062
-63.117213,482,2371.477562
234.454644,191,2385.270974
-22.528318,1,2385.410041
-88.096248,27,2387.406639
-974.557734,500,2423.499865
180.748059,230,2440.114837
-587.560015,309,2462.476734
-214.492455,193,2476.499606
-93.636471,99,2483.982378
-19.20164,1,2484.121445
-21.109397,90,2490.820975
-46.310442,86,2497.053142
-142.346534,185,2510.624544
181.374287,195,2524.965282
373.9112,221,2541.209246
109.636738,214,2556.897439
-150.13381,186,2570.603438
-57.80833,15,2571.759181
-22.528412,1,2571.89477
572.945401,196,2586.073099
112.240326,213,2601.69623
-23.845938,3,2601.986283
-35.154559,6,2602.494375
-145.360565,129,2611.930038
-292.61187,268,2631.432625
320.401734,432,2662.908843
-109.185982,123,2671.785757
-36.873161,12,2672.736872
516.880445,173,2685.194256
-11.755875,10,2685.978985
509.760171,218,2701.746149
-18.395819,2,2701.953755
-18.385786,2,2702.169308
384.47802,96,2709.592484
124.216976,82,2715.483438
-93.985592,126,2724.509849
-235.357386,124,2733.374843
27.128012,177,2746.152573
-27.585994,3,2746.433686
168.519893,92,2753.076099
-8.130674,15,2754.215948
530.183361,110,2762.175023
-15.191912,6,2762.681625
-7.987317,15,2763.848291
-33.75764,93,2770.526961
-64.064828,137,2780.469723
-41.527538,173,2793.110371
-123.865958,124,2802.067248
-14.198262,7,2802.649341
-46.112037,49,2806.234277
24.33334,43,2809.371717
-89.055941,120,2818.400611
97.415181,77,2823.995059
-10.818861,11,2824.858761
-56.936721,127,2833.973082
55.393465,67,2838.773363
-17.576993,3,2839.060433
58.1017,91,2845.597556
-86.275719,66,2850.317371
-27.942478,111,2858.334059
-95.13423,158,2869.810028
-58.324882,40,2872.753271
-153.124976,205,2887.565842
-42.989706,148,2898.299791
272.53341,500,2934.564367
-10.915965,11,2935.420619
-186.245753,251,2953.39795
209.046346,368,2979.907503
5.416888,38,2982.75787
47.86316,171,2995.17502
-22.52836,1,2995.30962
1067.650814,231,3011.99164
-267.574217,116,3020.358978
-11.171435,81,3026.250428
654.152473,500,3062.535367
409.003065,361,3088.504054
48.219385,500,3124.274446
110.86826,139,3134.199823
197.391429,122,3143.07078
-25.64988,4,3143.433346
781.205166,388,3171.94645
-513.306837,296,3193.277765
-221.042343,178,3206.160291
1120.568979,172,3218.607241
-14.4722,53,3222.510044
746.829385,500,3258.54401
-34.020726,10,3259.351592
-287.442317,500,3295.845624
-156.581547,275,3315.723694
-93.566581,415,3345.720839
-20.363854,38,3348.49969
-59.826627,285,3369.192784
-88.006073,27,3371.181436
220.075919,94,3378.380612
30.597703,96,3385.279305
-49.900054,27,3387.292789
749.804042,400,3416.100916
-347.289468,212,3431.530843
-365.756743,168,3443.633604
-535.05414,309,3466.110727
-11.675633,10,3466.912843
-24.23733,3,3467.187999
-32.644607,5,3467.611156
-33.836632,124,3476.635087
425.331365,500,3513.274645
88.804618,364,3539.757874
677.025139,134,3549.498491
1079.747031,327,3573.344922
256.401918,66,3578.179971
-238.480308,120,3586.908875
2212.351218,500,3623.44165
1664.733218,500,3659.438523
1560.101529,500,3695.605256
-383.170396,263,3715.134168
-780.91819,500,3751.494104
46.602604,236,3768.55707
2065.728152,500,3804.780919
-15.908934,5,3805.205071
-15.122724,6,3805.707201
1498.514943,500,3842.341796
