#{"t_start": 1716216525.8174558, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.542934
-16.747718,4,1.884293
-193.585851,136,11.560911
-12.71349,9,12.278994
-30.109728,4,12.633174
-29.10692,35,15.264596
-22.832266,2,15.473414
-32.078289,87,21.707257
-19.193235,1,21.847841
-22.528349,1,21.985444
-40.217484,8,22.632575
-41.316848,110,30.63418
-24.256269,3,30.917276
-18.129111,26,32.83946
-41.53553,46,36.226296
-42.573473,16,37.439062
-28.879374,7,38.015296
-19.193085,1,38.152793
-25.649301,4,38.512172
-78.011343,23,40.245541
-58.225348,28,42.330082
-18.387595,2,42.541059
-16.799745,4,42.892647
-12.822192,9,43.606498
-21.285765,1,43.744576
-25.380362,17,45.029376
-66.133928,33,47.476597
-6.105603,17,48.75715
-11.911628,10,49.542918
-47.635807,11,50.399796
-10.797501,24,52.193615
-25.135062,4,52.547324
-25.675161,4,52.901666
-89.014585,128,62.175981
-46.320143,48,65.696646
-6.81705,16,66.930261
-24.242999,3,67.213274
-5.968893,17,68.512796
-58.486976,30,70.743443
-0.708782,24,72.560311
-14.340592,7,73.12912
-29.885352,7,73.706796
-31.503302,9,74.419557
-16.749342,4,74.779258
-36.008385,41,77.811397
-25.665843,4,78.169049
-40.204086,8,78.812901
-28.504633,6,79.311283
-28.492228,6,79.806245
-22.833751,2,80.017387
-115.49862,38,82.808518
-40.567895,16,84.033467
-25.138206,4,84.386648
-33.017786,28,86.465304
-31.302961,8,87.12587
-28.964724,7,87.700513
-16.775976,4,88.066059
-20.9703,60,92.381557
-25.056975,2,92.585187
-15.966126,5,93.002591
-78.959171,69,97.987495
-45.358736,10,98.779678
-83.82115,107,106.56332
-21.002977,35,109.158458
-13.339115,254,127.565976
-35.354455,11,128.415275
-30.24162,8,129.054981
-26.405371,5,129.482114
-28.973785,7,130.042854
-84.329508,46,133.358594
-15.164074,6,133.859233
-8.644418,14,134.926072
-32.632241,5,135.361648
-32.679252,9,136.092741
-11.8806,10,136.876976
-181.614021,153,148.124975
-15.932229,5,148.560055
-153.568001,259,168.183834
-1.557145,22,169.914716
-163.774912,231,186.614615
-12.694212,9,187.325841
