#{"t_start": 1716371045.3914626, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-21.284917,1,1.5475
-16.749983,4,1.892
-188.001977,136,11.745499
-12.551003,9,12.483999
-30.109616,4,12.842
-36.185467,34,15.406999
-24.249896,3,15.695998
-20.639242,85,21.869498
-17.579319,3,22.144999
-22.528348,1,22.278498
-40.203165,8,22.912499
68.979498,110,30.961998
-24.256306,3,31.250498
-16.136817,26,33.265498
-40.640827,47,36.829997
-39.826638,14,37.935497
-21.285241,1,38.079497
-14.344198,7,38.695497
-21.417674,1,38.834497
-30.116182,4,39.211497
-51.12929,22,40.917
0.126708,29,43.112997
-18.384586,2,43.328997
-16.767381,4,43.685997
-31.563076,9,44.429497
-21.28569,1,44.563997
-43.64268,17,45.929497
-13.57604,8,46.588997
-20.406791,23,48.375497
-149.675717,52,52.155999
-10.170541,12,53.074496
-25.135392,4,53.417496
-25.661607,4,53.765496
-139.884403,128,62.933996
-78.290182,70,68.171995
-10.709591,22,69.878495
-51.030236,22,71.596495
10.418319,99,78.972494
-26.349837,5,79.400994
-15.231433,6,79.897494
-15.195267,6,80.386994
-22.833793,2,80.595497
-40.782096,16,81.861494
-31.631559,32,84.261494
-32.884266,10,85.040994
-60.057611,28,87.155993
-40.221917,8,87.816494
-29.872423,7,88.387493
-25.666907,4,88.742994
-97.378832,60,93.223496
-25.056936,2,93.445493
-26.416801,5,93.869993
-64.753121,70,99.228493
-12.727246,9,99.975493
-170.892102,115,108.518492
-26.415343,5,108.938992
-2.216814,22,110.631492
189.543363,287,131.95899
-155.68071,278,152.332989
-45.430497,18,153.794989
-11.061165,11,154.689989
-277.066885,500,191.183486
-89.634222,63,195.851485
-86.403859,271,215.561484
14.859238,52,219.459984
-23.854216,3,219.750984
-9.922895,33,222.246987
-18.40237,2,222.454983
-30.116651,4,222.810984
-29.840202,7,223.402983
-72.645469,66,228.162983
-45.27733,10,228.957483
-63.20271,32,231.823983
124.488944,96,238.631986
-15.21589,6,239.129483
-22.52841,1,239.266482
-158.639651,107,247.156982
-31.234989,8,247.797482
-70.867649,82,253.735981
-36.161147,24,255.552981
-126.30023,500,291.779982
-15.125037,6,292.288479
-413.087695,500,328.624476
-19.201696,1,328.767476
-93.028869,29,330.946476
-361.488891,414,361.610974
-11.972824,10,362.426974
-27.593131,3,362.706973
-108.658176,81,368.586973
-244.306473,500,405.032473
-18.404018,2,405.24797
-25.112711,4,405.60347
-253.730167,500,442.110968
-411.245319,500,479.739295
-181.631706,250,497.975793
-113.714163,133,507.615293
-30.14017,8,508.246292
-156.284307,84,514.336292
-12.689584,9,515.036792
-273.072398,500,551.68429
-204.708556,99,558.869789
-21.417996,1,559.007789
195.913642,269,579.116787
-96.288199,230,595.951786
-274.886598,199,610.431785
-149.769418,169,622.727284
-25.137953,4,623.077284
-19.193054,1,623.213284
-216.926072,232,640.078283
-19.201633,1,640.211282
-272.387369,259,659.073281
-141.934927,298,680.77278
-28.886971,7,681.34328
186.619734,226,698.411282
30.906544,146,708.951278
-113.152382,76,714.605277
-260.326422,385,742.511775
-183.030825,257,761.413774
-167.767734,208,776.860699
-22.832335,2,777.070199
-25.668828,4,777.423199
-321.975969,243,795.168698
-113.091413,121,804.519197
-61.769225,30,806.737697
-189.748609,177,819.495696
-96.182307,110,827.569695
-17.573936,3,827.853196
-37.509787,31,830.147698
80.886837,225,846.537194
-31.218472,29,848.716694
-21.284969,1,848.854197
-243.061686,128,858.195193
-228.444116,500,894.956194
-5.27765,18,896.35169
59.460721,149,907.26669
-108.74671,219,923.916188
-190.541404,113,932.126688
-18.385806,2,932.335188
56.703066,426,963.220689
-141.338605,78,968.949188
-123.254355,137,978.957184
-175.179758,124,988.045684
-94.305581,153,999.232683
-124.934387,156,1010.564185
-11.16925,11,1011.435682
-151.128879,128,1020.683681
-10.671244,30,1023.429681
-9.459061,88,1029.853181
-155.378095,173,1042.53018
-216.138987,500,1078.630177
-89.757963,500,1114.957674
-137.486093,132,1124.586174
-154.624457,107,1132.444173
-21.417424,1,1132.580673
-163.394353,101,1140.575176
-15.998429,5,1140.995672
-38.0294,500,1177.29417
-181.278625,130,1186.810169
-236.378672,156,1197.990168
-154.393095,81,1203.984668
45.544059,500,1240.394665
-14.286168,7,1240.958665
-21.28516,1,1241.097165
-22.552464,2,1241.305665
-119.02976,65,1246.538165
-309.009604,220,1262.425163
-19.1933,1,1262.559667
-369.73109,375,1289.975162
-172.597865,500,1326.272159
432.739365,500,1363.001656
374.823785,500,1399.350153
251.959839,500,1435.514154
-264.908989,182,1448.86815
-190.740598,200,1463.355649
-68.970527,500,1500.011146
102.156773,500,1536.327143
206.930174,500,1572.76014
-19.193268,1,1572.897141
932.117854,486,1608.674138
-281.451976,208,1623.851137
-128.702341,500,1660.052634
-21.285068,1,1660.190134
-140.372204,500,1696.909132
-104.512828,59,1701.276631
-24.237982,3,1701.567631
-75.778246,80,1707.43463
2370.303413,500,1743.657628
-391.156447,353,1769.350126
19.136328,500,1805.639623
160.000351,500,1842.602121
-221.272536,500,1878.671118
814.364701,500,1915.173115
838.856972,500,1951.907613
-248.449976,218,1967.954111
1050.924763,500,2004.275109
-6.864259,16,2005.509609
212.406905,500,2042.194109
-15.9769,5,2042.632106
528.989423,500,2078.861603
1650.214102,500,2115.302101
-467.622063,456,2149.105098
-11.831521,10,2149.914598
-493.867591,500,2186.264095
-485.873639,500,2222.545092
-489.565532,500,2259.34359
-101.367741,188,2272.844089
-508.094997,500,2309.284086
-144.429406,82,2315.214086
-22.568603,2,2315.419589
-200.536628,274,2335.212087
132.797448,212,2350.634583
-18.375884,2,2350.841583
-498.079281,500,2387.72558
138.540991,297,2409.335579
-493.859506,500,2445.332576
-191.660876,131,2454.904579
-514.400425,500,2491.660073
277.665451,500,2527.83757
-18.402498,2,2528.04757
-40.501158,114,2536.317569
806.688607,455,2569.328567
520.126917,500,2606.088064
-90.859436,87,2612.428064
-288.477886,224,2628.708063
2378.938069,500,2665.00306
1990.381884,500,2701.078557
1106.553185,500,2737.784055
-67.204364,99,2745.043554
1143.635042,500,2781.248551
-280.245751,240,2798.81455
1238.980192,500,2835.533047
-502.909673,500,2871.893544
1027.178538,500,2908.140042
1431.920899,500,2944.821039
1273.361636,500,2981.127537
-237.680249,500,3017.303534
-403.561626,370,3044.596532
-340.240619,317,3067.44453
-382.275271,360,3093.619028
1379.603973,500,3129.813025
-454.888958,456,3163.506023
-536.165914,500,3199.69652
1055.086395,500,3236.010018
1392.291255,500,3272.692515
1472.02396,500,3308.935012
1253.663427,500,3345.277009
2537.572341,500,3381.923507
2788.139537,500,3418.232507
1549.544005,500,3454.504002
1287.008618,500,3491.302499
3179.101564,500,3527.591496
3198.027832,500,3563.680994
3205.458547,500,3600.456491
3892.819273,500,3636.862989
4050.279024,500,3673.221985
-525.160765,500,3709.617983
1874.412408,500,3746.25648
-32.657366,5,3746.69748
1718.871027,500,3782.576977
3351.292393,500,3819.001475
2105.547605,500,3855.530472
3390.750925,500,3891.702969
2056.062026,500,3927.711967
5040.195753,353,3953.852968
-526.07385,500,3989.992965
1508.707556,500,4026.551459
-534.124326,500,4063.357456
2396.230028,500,4100.771911
-496.925245,500,4137.384909
-508.665167,500,4174.799406
1742.481996,500,4211.805903
2814.82394,500,4248.7214
2462.417563,500,4285.963398
2583.854386,500,4323.222895
2079.244973,500,4359.984892
-506.425111,500,4397.613389
-547.539996,500,4434.303386
4683.28898,500,4471.342384
2719.136181,500,4508.635382
5121.626942,500,4545.301879
-506.270214,500,4582.187376
-494.29046,500,4619.686373
5521.9184,500,4656.03737
3240.505172,500,4692.555393
-136.307025,245,4710.832866
2586.469917,500,4748.104363
2651.583283,500,4785.044862
3277.373523,500,4821.449858
5759.375913,500,4858.654855
2977.839734,500,4895.174353
6770.97512,383,4923.21785
3463.998256,500,4960.373348
5168.58989,286,4981.355346
-176.885974,218,4997.508845
3272.446715,500,5033.981343
3356.160254,500,5071.420839
3938.733365,500,5108.133837
7137.879176,500,5144.993334
3434.415889,500,5182.565831
5151.665409,500,5219.602829
7288.619294,450,5252.842326
5284.717692,500,5289.534323
7274.497174,500,5326.71732
3657.913605,500,5363.252818
-509.439157,500,5399.937315
5479.395842,287,5421.556314
-519.801921,500,5458.349811
2945.517386,500,5494.883809
5519.197561,486,5530.851805
4751.712184,500,5567.459803
4820.433465,426,5598.7183
-477.007103,500,5635.427798
-498.520827,500,5672.173795
-479.185062,500,5709.068292
5531.020919,462,5742.88929
2783.149087,500,5779.834787
-507.826951,500,5816.810284
5357.684495,500,5853.279782
3633.45354,500,5890.633279
3912.454659,500,5927.676776
3196.712602,500,5964.332774
-482.451711,500,6001.788271
6564.939215,382,6030.088769
-124.809254,77,6035.871268
-256.215819,406,6065.883266
6141.692147,500,6103.126263
4358.957433,500,6140.41426
-514.629924,500,6177.238758
8203.158443,500,6213.802755
-521.446166,500,6250.231252
5500.543216,500,6286.47175
-32.496987,46,6289.98175
5014.536684,500,6326.728747
8035.441986,425,6357.771244
-523.629716,500,6394.170241
5527.291579,500,6431.218239
4237.757735,500,6467.469236
4185.326113,187,6481.217235
4368.756489,225,6497.427234
-276.681385,500,6534.031231
4054.673793,184,6547.892231
3712.82723,500,6583.989228
-505.280113,500,6620.353725
4759.849854,468,6654.808722
7883.635141,500,6691.26572
4585.367294,500,6727.262217
-526.997095,500,6764.324216
5091.293861,231,6781.069713
4048.953888,325,6804.845711
5031.136222,233,6821.83271
3942.223906,500,6890.952705
-306.987082,500,6928.336702
7887.733592,450,6961.4512
4244.448286,353,6991.730197
-520.644633,500,7032.385695
8434.672955,500,7070.164692
7171.956457,359,7097.70069
7785.210882,500,7135.371187
4692.258843,500,7174.100684
-529.404563,500,7212.103681
-541.850263,500,7249.542179
7689.102083,500,7287.244176
-513.757066,500,7328.485173
4644.965504,500,7365.49367
4696.634795,381,7393.826168
4012.343563,173,7406.628167
4551.349541,391,7435.887165
4778.618184,265,7455.484664
6381.060392,500,7492.29666
5946.845534,500,7533.421158
-491.288635,500,7573.708155
5891.677185,500,7610.381652
707.894146,133,7620.739651
-489.244899,500,7657.848649
-270.337314,500,7694.949646
2391.013699,500,7732.474643
2080.962105,500,7769.51914
-496.939164,500,7806.700137
3881.02462,500,7844.120635
1633.685327,500,7882.838632
-255.037845,500,7920.673629
6175.301206,500,7957.946626
6716.539775,500,7996.404123
3921.116083,500,8033.958121
2760.414794,500,8071.786118
5874.659971,500,8110.243115
-490.24991,500,8148.526612
3111.445508,500,8186.940109
3813.943688,500,8225.664607
-506.524373,500,8263.832104
3563.990039,500,8301.670601
6544.381431,500,8340.042598
-507.654166,500,8378.157095
4867.253879,500,8416.226092
-498.5435,500,8454.940589
4520.558575,500,8492.717087
3454.115953,500,8530.369584
5419.683667,500,8568.996581
4561.720263,500,8607.039578
-509.937014,500,8649.222075
2259.86893,500,8686.730572
3761.446977,500,8724.31307
2922.380062,500,8761.081567
3569.725237,223,8781.117566
3772.875093,500,8823.121062
5327.23303,500,8859.587059
4441.178743,500,8896.250557
3798.546885,500,8933.573054
-539.167537,500,8971.218051
6146.701032,500,9008.833549
4469.714907,500,9047.105546
6184.049435,500,9084.928543
-529.212764,500,9122.61104
5017.062613,500,9161.145038
4112.021914,500,9199.037035
4923.16144,500,9236.568532
-517.26247,500,9275.193529
6655.796744,500,9312.848526
6634.760942,500,9350.251023
-524.360078,500,9388.932521
4828.768624,500,9426.581518
6066.947922,500,9464.255015
6264.262332,500,9502.983512
5024.431293,500,9541.103509
5905.414187,500,9578.696507
6037.943742,500,9617.237504
5525.757102,500,9654.658501
-501.038447,500,9692.440998
9711.62347,443,9726.746995
5437.226134,500,9764.953993
9579.7349,500,9802.86849
-515.715385,500,9841.315987
6038.254162,500,9879.316984
-529.543617,500,9917.449981
-534.930735,500,9956.273479
-525.383591,500,9994.223975
-515.374579,500,10032.005473
-527.898399,500,10069.86897
3264.741253,500,10108.394467
2424.001189,500,10145.949465
2598.623301,500,10183.328962
50.918993,62,10188.845461
-103.39647,52,10192.778961
-19.193173,1,10192.960961
-19.193173,1,10193.142462
21.977682,500,10230.878458
-21.429102,35,10233.613458
-19.193137,1,10233.790958
-35.281413,36,10236.596958
-111.079935,55,10240.806958
-19.193173,1,10240.987957
-13.362523,500,10278.568455
138.333503,171,10291.496954
742.171606,500,10329.684951
-110.750715,57,10334.131451
-19.193137,1,10334.309451
-18.386659,2,10334.55995
1202.219595,500,10372.226448
3865.58308,500,10409.700445
-19.19308,1,10409.881445
-19.193071,1,10410.061445
730.012062,500,10448.228442
2710.469196,500,10486.00994
794.685615,165,10498.605439
369.039454,119,10507.610438
3503.847393,500,10546.070435
-108.440668,55,10550.335435
1249.869047,500,10588.086932
794.644627,500,10625.641429
1591.84818,500,10663.897926
-34.327283,59,10668.419926
1945.544655,500,10706.031923
-23.864049,500,10743.890421
-107.695294,54,10748.03642
-37.655421,59,10752.52442
588.062281,500,10790.625917
2814.882207,500,10828.096414
2778.318399,500,10865.906911
1578.42417,347,10892.82741
-109.443518,54,10896.97441
2056.396339,370,10924.674407
-112.445657,57,10929.037407
-113.228533,58,10933.483907
116.638775,110,10941.865906
1992.542541,366,10969.295904
3162.647281,452,11003.295901
-31.255454,8,11004.723401
-19.202203,1,11004.904901
-19.202271,1,11005.081401
-21.285421,1,11005.262401
-19.2022,1,11005.445401
-21.285446,1,11005.624402
-21.285445,1,11005.808401
-21.418242,1,11005.985901
-105.899379,54,11010.133401
-21.285383,1,11010.315401
-110.84127,58,11014.7114
-19.193172,1,11014.8924
-113.104482,58,11019.240401
-19.202197,1,11019.4234
-21.418076,1,11019.6084
-19.193173,1,11019.7904
-21.418178,1,11019.9744
-21.418237,1,11020.1564
-19.202203,1,11020.3369
-112.635876,58,11024.8259
-21.418212,1,11025.0094
-19.202201,1,11025.196399
-21.285336,1,11025.381399
-21.285445,1,11025.557399
-21.418235,1,11025.739899
-21.418263,1,11025.916899
-21.285446,1,11026.1034
-19.202203,1,11026.287899
-21.418202,1,11026.469899
-19.193173,1,11026.654399
-19.193136,1,11026.8379
-21.418261,1,11027.014899
-19.202203,1,11027.201399
-19.193173,1,11027.384899
-19.193171,1,11027.568899
-19.20227,1,11027.745899
-19.193129,1,11027.929899
-107.070823,55,11032.177399
-19.202249,1,11032.361899
-21.418203,1,11032.547399
-21.285416,1,11032.731899
-19.202271,1,11032.917899
-19.193136,1,11033.103399
-99.091411,51,11036.986899
-19.202161,1,11037.170398
-19.202195,1,11037.351898
-21.285381,1,11037.534399
-19.202203,1,11037.715899
-21.285421,1,11037.897399
-21.285421,1,11038.082399
-19.193173,1,11038.264899
-19.193173,1,11038.447398
-21.285421,1,11038.631898
-21.285419,1,11038.818898
-19.202184,1,11038.999899
-19.202203,1,11039.184398
-21.418145,1,11039.395898
-21.285446,1,11039.583399
-21.418172,1,11039.768898
-97.483967,51,11043.671898
-19.202203,1,11043.851898
-21.418219,1,11044.034899
-21.418112,1,11044.215399
-19.202203,1,11044.397398
-19.202202,1,11044.576398
-19.202203,1,11044.755898
-19.19317,1,11044.935899
-21.418196,1,11045.116398
-111.274099,55,11049.328398
-115.438217,57,11053.682399
-111.693526,55,11057.907397
-21.418041,1,11058.092397
-21.418012,1,11058.278397
-21.285446,1,11058.459897
-110.907376,57,11062.872397
-21.418155,1,11063.062897
-21.41824,1,11063.246897
-21.418226,1,11063.433897
-21.285421,1,11063.618397
-19.193173,1,11063.802397
-19.193173,1,11063.984897
-21.418216,1,11064.167397
-19.202182,1,11064.347897
-21.418159,1,11064.526897
-21.285416,1,11064.706897
-19.202203,1,11064.887897
-21.418046,1,11065.068397
-19.193137,1,11065.247397
-21.418237,1,11065.429397
-21.418104,1,11065.606896
-19.202203,1,11065.784397
-19.2022,1,11065.964898
-19.193173,1,11066.145397
-21.418224,1,11066.324397
-105.731294,53,11070.322396
-107.205911,54,11074.452896
-108.777009,56,11078.692395
-109.415824,56,11083.046896
-19.202203,1,11083.229895
-109.16154,55,11087.465895
-21.285381,1,11087.646895
-19.202203,1,11087.833895
-19.193173,1,11088.021395
-19.202197,1,11088.205395
-19.193173,1,11088.385895
-19.193173,1,11088.566895
