#{"t_start": 1716429576.1191082, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-26.399846,5,1.178232
-22.569741,2,1.390273
-122.740623,76,6.788443
-75.905863,190,22.825541
-85.77289,76,29.720541
94.201952,296,55.11054
-65.164726,170,70.919392
417.350826,190,87.097984
-382.090413,500,131.27528
-143.491724,101,140.369974
230.755731,241,161.696739
2336.094337,500,206.96499
127.248428,500,251.126072
765.262507,500,296.137068
2969.299519,500,340.450565
5751.571832,500,385.010562
-174.743896,115,395.237561
8974.212818,471,437.073558
975.449264,500,482.110555
1986.09569,84,489.744554
-620.284978,500,534.518786
-670.680178,500,579.402641
-649.433146,500,624.113502
2606.699531,500,668.592123
760.300722,285,694.169711
4016.65234,500,738.309115
564.12822,500,782.515889
-671.96529,500,827.367187
1822.652361,500,872.325859
2987.667831,500,916.513118
-167.66764,104,925.994847
2894.476057,500,970.453157
2373.285392,500,1015.20542
2335.766513,81,1022.457376
-9.31274,13,1023.727375
-676.062248,500,1068.78008
-608.775286,500,1113.713399
100.298998,55,1118.536945
-6.886894,44,1122.421443
3520.059359,500,1165.622018
2261.281775,66,1171.762018
2965.349394,500,1214.081392
690.338287,500,1259.011671
644.461764,500,1303.611716
-616.876849,500,1348.386352
2895.848224,500,1392.935536
0.359732,30,1395.672535
5081.530402,500,1438.58523
1727.03675,500,1482.044999
4723.946793,500,1526.730115
1425.580762,500,1572.254687
2594.386549,500,1617.640143
1559.76848,500,1662.011258
2718.838803,500,1706.058198
5363.175203,500,1746.828358
-11.916957,10,1747.746358
2875.540867,500,1791.373358
1960.756575,500,1834.856061
2770.423222,500,1877.212766
2857.103528,500,1921.3753
-87.746554,34,1924.481839
2484.419568,500,1968.369528
3289.788335,500,2011.622049
1718.840723,45,2015.428049
1487.690147,35,2018.700048
3851.284342,500,2063.184212
4790.631352,500,2108.393287
4490.176855,500,2153.636847
2669.990519,83,2160.175442
2973.054476,500,2205.920071
-85.363196,32,2208.835289
-256.14052,139,2221.224755
155.689756,30,2223.828255
6188.201902,237,2242.544233
4478.992736,500,2283.559753
1938.221318,62,2288.662749
1420.939845,34,2291.853749
2732.034033,107,2300.334044
1570.219361,44,2304.399028
3127.341445,500,2348.257963
6901.11405,500,2389.619191
5199.383507,500,2435.363445
2967.027164,500,2478.433666
2867.30239,500,2522.00742
2887.343825,500,2566.111374
9420.503909,500,2606.667589
2888.907681,500,2651.324537
1944.150044,69,2657.530558
4313.194714,500,2703.015509
2919.637416,500,2748.399592
-801.762669,500,2793.407938
-263.242226,138,2806.052565
-173.884103,72,2812.599225
2962.375215,500,2857.842563
-457.873367,346,2889.664474
3329.819889,500,2935.291952
877.663575,500,2979.042684
1724.798009,51,2983.728866
3107.24177,500,3028.402214
1342.682991,500,3072.751597
-206.494701,137,3085.310902
1279.512592,500,3130.104605
6480.565594,500,3175.570759
2078.007446,500,3221.550641
6587.007121,500,3266.549517
2948.379083,500,3311.378636
8996.876748,373,3341.711071
1907.073275,63,3347.518605
1916.365201,57,3352.780734
-723.274068,500,3398.415959
2501.700825,500,3442.97899
-395.905343,262,3466.021529
5731.875591,500,3510.847321
-697.815713,500,3555.756422
6393.589686,500,3600.516901
3133.819512,500,3646.232654
3007.522709,500,3690.249015
5687.465375,500,3736.112672
5824.06401,500,3781.02871
3036.261954,500,3830.164056
3018.377321,500,3874.992017
3277.08316,500,3919.913843
3120.114146,500,3965.036803
9409.976574,500,4006.024722
9072.332235,500,4048.151602
3518.628489,500,4092.960347
10862.760659,500,4134.899408
4377.753869,500,4179.663314
5795.773401,500,4224.441873
10873.416507,500,4267.366139
2868.780208,500,4311.811888
2847.185753,500,4357.040503
12675.722089,500,4399.639823
2848.337171,500,4444.553591
13127.20369,500,4486.245741
3559.355018,500,4530.828631
2582.178032,500,4575.434148
10030.911907,500,4617.204091
12184.3163,500,4658.960239
10277.093036,500,4700.945623
3842.647021,500,4745.622183
-559.624458,500,4790.246612
6918.761639,500,4834.60011
11258.006787,500,4875.829512
6828.737675,500,4920.246668
1694.871816,500,4964.94493
3620.483972,500,5009.743426
3079.102505,131,5021.334408
6345.899591,500,5065.859211
1797.848727,500,5110.917689
-128.295291,64,5116.735559
4148.465259,500,5161.258248
2414.988982,500,5205.3444
3706.619667,500,5250.108036
7115.655117,500,5294.600445
10324.573935,500,5336.350226
3088.61303,500,5380.845233
3545.990757,500,5425.370408
3494.49483,500,5470.183867
12206.390667,500,5512.3198
3326.69645,500,5556.603182
11435.412028,500,5598.856473
6992.106751,500,5643.42356
-242.82284,148,5656.816167
5392.944579,500,5701.307972
2953.014968,500,5746.304461
5828.397985,500,5790.999937
-289.339871,163,5805.705228
6468.990482,500,5850.402629
5630.682383,500,5895.015947
2931.643966,500,5939.544356
-763.772845,500,5984.11844
11165.923965,500,6026.785202
7317.882501,500,6071.712406
7668.49224,500,6116.350054
-739.910242,472,6158.32001
6883.119868,500,6203.364002
8088.369337,500,6247.960716
5893.158665,500,6292.877961
5719.066148,500,6337.226141
11003.399891,500,6379.366076
8843.009375,500,6423.948894
-110.901247,36,6427.259394
2518.799783,96,6435.769756
-110.648427,36,6439.094256
2920.665575,500,6483.608589
6576.67932,500,6526.365778
-486.83387,369,6559.578795
2847.813007,500,6604.190572
6066.996324,226,6623.408179
-132.961252,45,6627.527005
10250.148571,500,6672.987997
3058.918748,500,6718.075341
6271.608703,500,6762.044922
2853.833996,500,6806.890025
2287.950995,84,6814.479024
2809.788573,500,6859.075499
3016.757038,105,6868.345793
2752.317501,500,6913.426989
13403.129618,500,6954.709364
1836.151634,65,6960.519864
6645.586979,500,7004.376683
3266.724809,115,7014.635173
11339.998238,500,7056.75692
2773.814253,500,7101.862608
2495.36548,500,7146.45253
7382.532417,500,7190.797415
2847.452894,113,7200.907566
2535.05946,95,7209.554126
2760.89614,500,7254.769247
8215.277255,500,7298.834912
-311.077478,253,7321.479116
2768.369754,500,7366.154612
-275.666269,197,7383.767556
12847.522049,500,7426.050897
12501.855983,500,7469.177894
2780.48572,500,7513.928299
11234.309806,500,7556.428931
12631.174262,500,7598.518136
3107.43,121,7609.439094
2575.774072,106,7619.033203
4065.38536,160,7633.390702
6385.04692,274,7657.784454
9261.635143,500,7701.437887
-262.999937,179,7717.439385
9255.147926,500,7760.991872
2759.384079,500,7805.521107
2801.694559,500,7850.674276
3382.416726,113,7860.603775
7976.108958,500,7905.013849
-662.179471,500,7949.872991
-596.987408,468,7991.997155
13402.290971,500,8034.927242
9548.345744,500,8078.117389
-654.973327,500,8122.625256
5788.650534,200,8139.993852
12904.494181,500,8183.466902
13750.508599,477,8224.412014
7224.081233,500,8268.987964
7753.950134,500,8314.384839
12873.050608,500,8357.081825
9768.020902,500,8400.166616
12750.298191,465,8440.14976
13156.063331,500,8481.605321
13024.784929,500,8523.507381
12993.631214,500,8565.476127
13323.546136,500,8607.797357
8632.504322,500,8652.427042
9322.993387,500,8696.106264
5810.307336,266,8720.114135
7269.462678,252,8741.259572
9169.722392,500,8785.087456
7930.164163,500,8829.700845
2852.163474,500,8874.253764
12036.702773,500,8915.638787
9281.74116,500,8958.190548
-466.920418,353,8989.985461
12247.000544,500,9032.267085
2743.582333,500,9077.443537
9380.824739,500,9120.269153
2932.432415,500,9165.198151
3038.782391,500,9209.867065
-627.3969,500,9254.568193
9564.112396,500,9296.606293
2808.962987,500,9341.665529
12974.774537,500,9383.378188
10553.462188,365,9413.803751
-656.316527,500,9459.074193
6846.930848,500,9503.654262
2857.851826,500,9548.477493
-664.014914,500,9593.609223
9374.013937,500,9636.549772
