#{"t_start": 1716449365.6944187, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-27.537864,5,1.191273
-22.794741,2,1.393962
-342.738686,76,6.754394
-32.947173,8,7.380469
-27.544811,5,7.791871
