#{"t_start": 1716347271.2624342, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-30.118313,4,1288.680512
-16.097953,41,1291.712512
-9.295154,13,1292.718012
36.614315,67,1297.726512
-176.760102,175,1310.646511
46.202379,195,1324.94151
-67.877448,19,1326.40701
-21.285168,1,1326.543509
-21.323309,35,1329.176009
-47.320006,21,1330.886009
-115.010646,139,1341.046008
-236.157585,346,1366.460006
7.263874,28,1368.570507
-65.69793,38,1372.088506
-125.383265,41,1375.051006
-305.498234,231,1391.784005
-22.52821,1,1391.920505
261.603069,241,1409.743504
397.607059,217,1425.980002
-195.183698,149,1436.866502
-158.906523,55,1440.992001
-5.954259,260,1459.9815
-5.908414,20,1461.6055
-108.292488,36,1464.348499
-152.010262,148,1475.082998
0.114294,195,1489.764998
-2.444049,21,1491.418998
118.43691,91,1498.029497
-5.967062,17,1499.312997
-28.29644,21,1500.887997
-12.687522,9,1501.599997
-40.247766,8,1502.279496
-21.844031,34,1504.863997
-27.629683,6,1505.377497
-26.895907,33,1507.858996
316.680241,234,1524.977495
-206.474082,329,1549.221993
-162.895132,218,1565.276992
-174.751624,173,1577.665491
-207.099587,263,1596.82849
6.43507,33,1599.95549
-21.28573,1,1600.09049
-139.849978,47,1603.496489
10.354527,37,1606.386989
-179.43068,190,1620.308488
-138.65409,47,1623.822488
-67.981003,19,1625.285488
-14.285405,7,1625.861987
-149.511922,86,1632.147487
-186.781241,105,1640.005987
-407.622152,335,1664.639985
-55.445574,14,1665.690484
11.279387,39,1668.726484
-212.48843,140,1678.997484
407.118589,232,1695.860482
302.688244,180,1709.006981
-78.073878,23,1710.736982
-268.724575,150,1722.286981
-4.881815,35,1724.85898
-136.364289,125,1733.99248
-5.69817,28,1736.111479
-10.36869,25,1737.999979
-115.057242,38,1740.796979
-275.0173,203,1755.998978
-8.45676,53,1760.008478
-26.39089,5,1760.441478
-81.061994,179,1773.548479
127.722271,289,1794.448975
196.958567,228,1811.019474
-30.109697,4,1811.361474
-14.356145,7,1811.925974
-18.387856,2,1812.128974
-73.141862,21,1813.695474
-23.846901,3,1813.991973
-147.451557,365,1841.134471
32.429503,500,1877.974969
4.77856,296,1899.694967
0.145159,30,1902.041967
192.331831,224,1918.230466
-174.518009,102,1925.838965
-59.731589,28,1927.988965
-284.100854,196,1942.714464
-211.374933,132,1952.515964
-72.563481,21,1954.072963
139.54684,125,1963.274462
-198.895604,119,1972.026462
-35.184018,6,1972.542462
64.594186,101,1980.229461
-245.146814,168,1992.824461
-23.810141,3,1993.11046
139.705603,136,2003.10696
-25.651663,4,2003.46696
-28.980436,7,2004.042459
-14.367604,7,2004.622459
-74.112898,52,2008.625959
-18.404458,2,2008.833959
-26.40424,5,2009.25896
-72.792387,39,2012.321459
-285.659378,221,2028.807458
-22.557659,2,2029.014958
14.65821,56,2033.119457
-13.54876,8,2033.763457
-21.285143,1,2033.897457
-70.535239,20,2035.422457
81.839762,199,2050.004956
-21.417602,1,2050.142456
-13.171294,16,2051.406956
-28.479216,6,2051.921456
-197.534622,113,2060.553956
358.16303,140,2070.855455
-341.022501,219,2087.125953
-29.215795,74,2092.712954
-27.705394,6,2093.221453
-211.376958,209,2108.944952
-278.059636,400,2138.33695
65.05669,29,2140.578449
-178.376785,105,2148.28645
-5.190777,33,2150.813449
-22.569198,2,2151.028949
7.214919,33,2153.552449
-22.528451,1,2153.690449
35.227532,137,2164.151447
-77.796505,59,2168.459948
-28.909657,26,2170.960447
-60.468151,64,2175.751947
-184.585894,118,2184.325946
35.522687,65,2189.203946
-11.060252,34,2191.744946
54.738898,85,2198.059446
504.252249,185,2211.731444
-21.28507,1,2211.879945
-18.382786,2,2212.091444
-81.21522,105,2219.879943
467.783108,388,2248.509941
10.61704,148,2259.130441
-28.42592,6,2259.624441
-89.855753,74,2265.01894
-18.384143,2,2265.22994
-293.000012,233,2282.223439
703.533587,263,2301.919438
-18.383196,2,2302.130438
-240.606894,135,2312.055437
-229.122781,161,2323.688438
-26.376454,5,2324.110936
-21.417641,1,2324.248936
77.218862,103,2331.692935
-4.474683,19,2333.131435
-25.057795,2,2333.339435
-19.193148,1,2333.474935
-8.542999,61,2337.975435
-25.134134,4,2338.341435
-48.987575,69,2343.351934
-177.004335,112,2351.680934
-30.110336,4,2352.036934
90.982442,76,2357.638934
41.144134,57,2361.765933
562.809737,191,2375.638432
-8.77213,19,2377.155432
158.237345,250,2395.386931
-13.574433,13,2396.89343
-32.22037,53,2400.76193
-220.526116,136,2410.59043
-45.294544,10,2411.37843
-141.546082,76,2416.969429
216.716984,325,2440.619927
-63.201073,17,2441.899427
-51.809136,24,2443.690927
-27.058922,5,2444.116927
22.63802,32,2446.525427
42.516303,31,2448.824927
121.49123,166,2461.121926
-16.000197,5,2461.544926
-19.193367,1,2461.682426
460.559685,225,2477.815925
-132.728226,115,2486.232924
-110.733836,57,2490.432424
-7.039815,16,2491.691924
316.935626,167,2503.850422
417.146659,185,2517.899922
-41.228675,81,2523.740421
-3.577303,20,2525.301921
8.520014,46,2528.745421
-21.285056,1,2528.880421
-20.958853,9,2529.61342
301.469352,94,2536.57192
133.332424,141,2546.90892
-185.762632,300,2568.698418
-178.809885,110,2576.702417
-138.306837,82,2582.750917
890.913612,500,2618.845914
58.414039,78,2624.977914
81.404294,189,2638.662413
-42.813045,9,2639.362913
-9.247615,38,2642.163412
204.312258,84,2648.435912
-44.849219,18,2649.753412
253.14981,93,2656.460911
44.967832,131,2666.093911
-15.628486,8,2666.734411
-15.957118,5,2667.151411
-8.324659,14,2668.219911
-20.201788,33,2670.67491
262.791211,69,2675.79091
-15.174306,6,2676.30941
-300.62812,226,2692.821909
-72.648843,52,2696.643908
35.8082,33,2699.038408
-73.271299,21,2700.617408
-78.430099,23,2702.330908
-19.20169,1,2702.465909
332.390236,195,2716.539907
2.230866,28,2718.662907
188.710643,101,2726.129406
52.543245,36,2728.784406
-58.588405,28,2730.826406
9.042654,34,2733.271906
16.134972,24,2735.702405
252.702874,130,2745.168905
-313.232133,215,2760.716404
316.833238,134,2770.471903
191.119272,153,2781.568902
-23.183381,14,2782.657403
66.514956,58,2786.911901
358.428978,135,2796.876404
-30.145994,4,2797.226901
2.312288,73,2802.4924
-6.223272,17,2803.780401
-27.587912,3,2804.059401
-18.386492,2,2804.266901
-88.221871,80,2810.1104
208.264243,140,2820.396901
286.959858,124,2829.303899
-59.958217,133,2839.239335
-73.291307,21,2840.823335
-182.307427,196,2855.753834
-10.984589,11,2856.611334
30.13971,69,2861.631333
11.935655,59,2865.966333
157.455094,71,2871.281832
-12.668031,9,2872.022833
69.98247,108,2879.786832
-58.343643,32,2882.159831
-15.953323,5,2882.585832
-99.20288,153,2893.761331
-115.005816,148,2904.71333
-175.893781,204,2919.532829
35.224361,63,2924.108829
-13.157577,100,2931.454828
130.767532,89,2937.871828
-164.961594,74,2943.335827
-145.698928,66,2948.213327
-44.427755,64,2952.920326
16.385238,97,2960.117826
847.146731,231,2977.349325
-19.19321,1,2977.484824
169.793178,339,3002.113322
-19.193176,1,3002.248823
-6.976676,21,3003.803822
356.641417,170,3016.252821
-288.729644,252,3034.723821
-14.376493,7,3035.28332
-165.508147,83,3041.38882
-29.329993,12,3042.32882
13.980263,34,3044.88182
-19.201684,1,3045.01582
-36.554029,24,3046.76382
37.058381,58,3051.022819
-34.72405,43,3054.267319
-31.009625,15,3055.410319
-36.586443,13,3056.400319
-295.707865,275,3077.025817
-337.51449,376,3104.233815
274.045203,69,3109.284315
193.550922,105,3116.856814
-14.314278,7,3117.444314
-35.840006,124,3126.578314
