#{"t_start": 1716216685.502832, "env_id": "manipulator_mujoco/UR5eEnv-v2"}
r,l,t
-21.284918,1,1.646948
-16.749421,4,1.996102
-190.365003,136,11.773471
-12.699705,9,12.505557
-30.110163,4,12.855706
-4.390997,32,15.217851
-27.089662,5,15.642501
-27.839673,86,21.901984
-17.564298,3,22.202964
-40.210117,8,22.84267
-222.783936,110,30.860851
-17.608964,3,31.138484
-56.351998,26,33.083429
-67.804948,47,36.517382
-8.821531,14,37.579747
-21.417962,1,37.714841
-28.879374,7,38.30935
-19.193035,1,38.443449
-25.649301,4,38.81297
-77.831627,23,40.563718
-58.468525,28,42.636802
-18.387595,2,42.843912
-16.799888,4,43.189592
-12.889995,9,43.911248
-21.285765,1,44.047334
-25.380443,17,45.343136
-64.884947,32,47.719684
-5.397517,18,49.126242
-11.890909,10,49.919418
-47.619139,11,50.770704
-8.657311,24,52.582542
-25.135062,4,52.952558
-25.675757,4,53.302211
-85.446396,216,69.008285
-13.553138,26,70.940316
255.760676,99,78.164325
-27.019551,5,78.586492
-15.233281,6,79.081171
-27.710152,6,79.589261
-18.402481,2,79.810773
3.413216,29,81.935015
-32.827036,9,82.675047
-45.02146,19,84.084089
-19.193407,1,84.218189
-53.188578,28,86.26048
-31.302381,8,86.898696
-37.693644,7,87.461916
-25.666811,4,87.814052
-100.115015,60,92.205574
-22.835789,2,92.414671
-32.643342,5,92.86018
-74.838206,69,98.065242
-32.772662,10,98.892191
-42.576615,101,106.317353
-48.88725,20,107.892278
-38.576614,21,109.505453
-108.00361,180,122.677209
-35.717721,17,123.933105
-694.898787,451,157.710872
-18.4021,2,157.925929
-178.42289,376,185.739733
-16.797167,4,186.094847
39.114074,54,190.130259
-164.791901,190,204.137238
-445.534962,306,226.474301
-19.20196,1,226.611381
-0.461939,24,228.457986
-282.166793,306,250.538273
-34.002181,11,251.410916
-18.385055,2,251.618025
-250.129056,159,263.339843
-170.45868,214,278.923241
-39.261472,15,280.072526
-317.659985,199,294.77782
-22.833216,2,294.990887
-177.832749,302,317.954249
-144.275988,300,339.99778
1.05363,185,353.601962
-325.529699,244,371.327484
0.790856,211,386.722642
-277.227597,191,400.613402
-172.87694,61,405.160876
-113.84845,231,422.203478
-40.283765,8,422.861067
-37.714823,7,423.446137
171.235487,433,454.858284
-94.791294,173,468.3532
-185.320003,365,495.173172
-17.865941,64,499.840841
-113.286476,48,503.309061
-36.757299,12,504.267626
-34.017167,11,505.105999
-25.127194,4,505.454161
-171.006889,80,511.240818
-77.601363,108,519.086654
-165.661133,268,538.487924
-45.244266,10,539.273153
-19.201606,1,539.411723
-72.01212,168,551.579547
41.349593,63,556.140929
-34.077483,10,556.938575
-18.156295,18,558.29348
-126.739314,63,562.923898
-60.707416,40,565.981375
-27.588751,3,566.257521
-32.676807,5,566.692601
-40.324835,19,568.130946
-48.062878,22,569.801235
-39.64497,159,581.341273
-280.04695,168,593.671507
23.152622,247,612.320327
-51.270389,95,619.173327
-235.576646,124,628.065141
54.035975,67,632.892239
-57.263725,52,636.687765
-17.579173,3,636.963908
34.961287,96,643.841741
-39.614922,77,649.432215
-92.283823,93,656.211708
-76.317289,74,661.673546
-97.063313,80,667.587349
-91.323615,79,673.287587
-49.901609,90,679.748224
-68.895916,56,683.768236
-84.377761,94,690.523892
-75.222521,72,695.78706
-37.743365,7,696.364186
-68.351628,66,701.269264
-138.413508,94,708.161001
-165.464864,76,713.765382
-13.965375,65,718.510033
-57.720498,74,723.906311
-49.106455,97,730.966421
-180.023267,96,737.93713
-66.722023,117,746.487237
-43.91561,19,747.894789
-9.535829,88,754.258076
-52.73311,50,758.869622
-89.997467,66,763.654006
-64.805452,50,767.350196
-133.987147,52,771.218728
-17.605898,3,771.501331
-52.448352,52,775.299834
-152.557267,57,779.521497
